hour,IDNSM,IDNJW,IDNNU,IDNKA,IDNSL,IDNPP,MYSPE,MYSSK,MYSSH,PHLLU,PHLVI,SGPXX,BRNXX,THANO,THASO,VNMNO,VNMCE,VNMSO,KHMXX,LAOXX
4401,14.0234078,6.887815453,30.51780194,19.7585352,44.86709811,10.49448657,4.625781386,12.63929756,1272.800588,28.35740646,14.0234078,12.63929756,12.63929756,12.63929756,12.63929756,12.63929756,12.63929756,12.63929756,12.63929756,12.63929756
4402,14.0234078,6.887815453,30.51780194,19.7585352,44.86709811,10.49448657,4.625781386,12.63929756,1272.800588,28.35740646,14.0234078,12.63929756,12.63929756,12.63929756,12.63929756,12.63929756,12.63929756,12.63929756,12.63929756,12.63929756
4403,13.7274818,6.742466782,29.87380647,19.34158489,43.92029964,10.27302889,4.528166811,12.37257945,1245.941582,27.75900028,13.7274818,12.37257945,12.37257945,12.37257945,12.37257945,12.37257945,12.37257945,12.37257945,12.37257945,12.37257945
4404,14.59193559,7.167056747,31.75503463,20.55957277,46.68607055,10.91994716,4.813316778,13.15171167,1324.401634,29.50705382,14.59193559,13.15171167,13.15171167,13.15171167,13.15171167,13.15171167,13.15171167,13.15171167,13.15171167,13.15171167
4405,14.59193559,7.167056747,31.75503463,20.55957277,46.68607055,10.91994716,4.813316778,13.15171167,1324.401634,29.50705382,14.59193559,13.15171167,13.15171167,13.15171167,13.15171167,13.15171167,13.15171167,13.15171167,13.15171167,13.15171167
4406,14.57180315,7.157168384,31.71122233,20.5312068,46.62165795,10.90488095,4.806675863,13.1335663,1322.574362,29.46634304,14.57180315,13.1335663,13.1335663,13.1335663,13.1335663,13.1335663,13.1335663,13.1335663,13.1335663,13.1335663
4407,13.52167146,6.641379827,29.42592111,19.05160468,43.26182115,10.11900971,4.460277919,12.1870826,1227.261707,27.34282132,13.52167146,12.1870826,12.1870826,12.1870826,12.1870826,12.1870826,12.1870826,12.1870826,12.1870826,12.1870826
4408,12.33427009,6.058169125,26.84189301,17.37859394,39.4627978,9.230412019,4.068600002,11.11687773,1119.490102,24.94171998,12.33427009,11.11687773,11.11687773,11.11687773,11.11687773,11.11687773,11.11687773,11.11687773,11.11687773,11.11687773
4409,10.74689141,5.278503325,23.3874325,15.1420279,34.38406969,8.042489328,3.544984994,9.686173309,975.4155264,21.73180529,10.74689141,9.686173309,9.686173309,9.686173309,9.686173309,9.686173309,9.686173309,9.686173309,9.686173309,9.686173309
4410,9.666435472,4.747820543,21.03613953,13.61969988,30.92721219,7.233924787,3.188584252,8.712358368,877.3505648,19.54696345,9.666435472,8.712358368,8.712358368,8.712358368,8.712358368,8.712358368,8.712358368,8.712358368,8.712358368,8.712358368
4411,9.484882251,4.658647846,20.64104261,13.36389717,30.34634296,7.098058536,3.128696847,8.548724448,860.8723271,19.17983596,9.484882251,8.548724448,8.548724448,8.548724448,8.548724448,8.548724448,8.548724448,8.548724448,8.548724448,8.548724448
4412,9.867292612,4.846474659,21.47324573,13.9027012,31.56984322,7.384237221,3.254839276,8.893390909,895.5808758,19.95312632,9.867292612,8.893390909,8.893390909,8.893390909,8.893390909,8.893390909,8.893390909,8.893390909,8.893390909,8.893390909
4413,9.888876598,4.857075971,21.52021689,13.93311235,31.63889996,7.400389703,3.261959001,8.912844556,897.5398939,19.99677233,9.888876598,8.912844556,8.912844556,8.912844556,8.912844556,8.912844556,8.912844556,8.912844556,8.912844556,8.912844556
4414,10.82693433,5.317817656,23.56162227,15.25480583,34.64016249,8.102389846,3.571388068,9.758315997,982.6804282,21.89366393,10.82693433,9.758315997,9.758315997,9.758315997,9.758315997,9.758315997,9.758315997,9.758315997,9.758315997,9.758315997
4415,12.18070315,5.982742326,26.50769995,17.16222301,38.97146907,9.115489437,4.017944191,10.97846785,1105.551971,24.63118488,12.18070315,10.97846785,10.97846785,10.97846785,10.97846785,10.97846785,10.97846785,10.97846785,10.97846785,10.97846785
4416,12.26364183,6.02347895,26.68819146,17.27908096,39.23682666,9.177557005,4.045302461,11.05322047,1113.079699,24.79889916,12.26364183,11.05322047,11.05322047,11.05322047,11.05322047,11.05322047,11.05322047,11.05322047,11.05322047,11.05322047
4417,13.06833682,6.418717445,28.43937225,18.41287059,41.81140265,9.779754481,4.310740303,11.77849208,1186.115887,26.42611155,13.06833682,11.77849208,11.77849208,11.77849208,11.77849208,11.77849208,11.77849208,11.77849208,11.77849208,11.77849208
4418,14.16647795,6.95808659,30.82915183,19.96011649,45.32484295,10.60155383,4.672974711,12.76824669,1285.786003,28.64671548,14.16647795,12.76824669,12.76824669,12.76824669,12.76824669,12.76824669,12.76824669,12.76824669,12.76824669,12.76824669
4419,14.45319072,7.098910038,31.45309742,20.36408566,46.24216419,10.81611675,4.767550195,13.02666091,1311.808792,29.22649114,14.45319072,13.02666091,13.02666091,13.02666091,13.02666091,13.02666091,13.02666091,13.02666091,13.02666091,13.02666091
4420,14.18854959,6.96892742,30.87718423,19.99121473,45.39545991,10.61807125,4.680255294,12.78813986,1287.789282,28.69134761,14.18854959,12.78813986,12.78813986,12.78813986,12.78813986,12.78813986,12.78813986,12.78813986,12.78813986,12.78813986
4421,14.11911028,6.934821222,30.72607011,19.89337696,45.17329278,10.566106,4.657349945,12.72555421,1281.486792,28.55093105,14.11911028,12.72555421,12.72555421,12.72555421,12.72555421,12.72555421,12.72555421,12.72555421,12.72555421,12.72555421
4422,14.30086656,7.024093651,31.12160892,20.14946577,45.75481168,10.70212421,4.71730433,12.88937114,1297.983459,28.91846914,14.30086656,12.88937114,12.88937114,12.88937114,12.88937114,12.88937114,12.88937114,12.88937114,12.88937114,12.88937114
4423,14.28268636,7.015164165,31.0820451,20.12385045,45.69664518,10.68851897,4.711307385,12.87298533,1296.333378,28.8817061,14.28268636,12.87298533,12.87298533,12.87298533,12.87298533,12.87298533,12.87298533,12.87298533,12.87298533,12.87298533
4424,14.28268636,7.015164165,31.0820451,20.12385045,45.69664518,10.68851897,4.711307385,12.87298533,1296.333378,28.8817061,14.28268636,12.87298533,12.87298533,12.87298533,12.87298533,12.87298533,12.87298533,12.87298533,12.87298533,12.87298533
4425,14.0234078,6.887815453,30.51780194,19.7585352,44.86709811,10.49448657,4.625781386,12.63929756,1272.800588,28.35740646,14.0234078,12.63929756,12.63929756,12.63929756,12.63929756,12.63929756,12.63929756,12.63929756,12.63929756,12.63929756
4426,14.0234078,6.887815453,30.51780194,19.7585352,44.86709811,10.49448657,4.625781386,12.63929756,1272.800588,28.35740646,14.0234078,12.63929756,12.63929756,12.63929756,12.63929756,12.63929756,12.63929756,12.63929756,12.63929756,12.63929756
4427,13.751217,6.7541247,29.92545913,19.37502704,43.99623909,10.29079125,4.53599614,12.393972,1248.095851,27.80699638,13.751217,12.393972,12.393972,12.393972,12.393972,12.393972,12.393972,12.393972,12.393972,12.393972
4428,14.64334638,7.192307958,31.86691502,20.63200894,46.85055646,10.95842068,4.830275215,13.19804821,1329.06781,29.61101405,14.64334638,13.19804821,13.19804821,13.19804821,13.19804821,13.19804821,13.19804821,13.19804821,13.19804821,13.19804821
4429,14.64334638,7.192307958,31.86691502,20.63200894,46.85055646,10.95842068,4.830275215,13.19804821,1329.06781,29.61101405,14.64334638,13.19804821,13.19804821,13.19804821,13.19804821,13.19804821,13.19804821,13.19804821,13.19804821,13.19804821
4430,14.57180315,7.157168384,31.71122233,20.5312068,46.62165795,10.90488095,4.806675863,13.1335663,1322.574362,29.46634304,14.57180315,13.1335663,13.1335663,13.1335663,13.1335663,13.1335663,13.1335663,13.1335663,13.1335663,13.1335663
4431,13.50844936,6.634885583,29.3971471,19.03297515,43.21951777,10.10911488,4.455916456,12.17516551,1226.061634,27.31608426,13.50844936,12.17516551,12.17516551,12.17516551,12.17516551,12.17516551,12.17516551,12.17516551,12.17516551,12.17516551
4432,12.33427009,6.058169125,26.84189301,17.37859394,39.4627978,9.230412019,4.068600002,11.11687773,1119.490102,24.94171998,12.33427009,11.11687773,11.11687773,11.11687773,11.11687773,11.11687773,11.11687773,11.11687773,11.11687773,11.11687773
4433,10.74689141,5.278503325,23.3874325,15.1420279,34.38406969,8.042489328,3.544984994,9.686173309,975.4155264,21.73180529,10.74689141,9.686173309,9.686173309,9.686173309,9.686173309,9.686173309,9.686173309,9.686173309,9.686173309,9.686173309
4434,9.666435472,4.747820543,21.03613953,13.61969988,30.92721219,7.233924787,3.188584252,8.712358368,877.3505648,19.54696345,9.666435472,8.712358368,8.712358368,8.712358368,8.712358368,8.712358368,8.712358368,8.712358368,8.712358368,8.712358368
4435,9.484882251,4.658647846,20.64104261,13.36389717,30.34634296,7.098058536,3.128696847,8.548724448,860.8723271,19.17983596,9.484882251,8.548724448,8.548724448,8.548724448,8.548724448,8.548724448,8.548724448,8.548724448,8.548724448,8.548724448
4436,9.867292612,4.846474659,21.47324573,13.9027012,31.56984322,7.384237221,3.254839276,8.893390909,895.5808758,19.95312632,9.867292612,8.893390909,8.893390909,8.893390909,8.893390909,8.893390909,8.893390909,8.893390909,8.893390909,8.893390909
4437,9.888876598,4.857075971,21.52021689,13.93311235,31.63889996,7.400389703,3.261959001,8.912844556,897.5398939,19.99677233,9.888876598,8.912844556,8.912844556,8.912844556,8.912844556,8.912844556,8.912844556,8.912844556,8.912844556,8.912844556
4438,10.82693433,5.317817656,23.56162227,15.25480583,34.64016249,8.102389846,3.571388068,9.758315997,982.6804282,21.89366393,10.82693433,9.758315997,9.758315997,9.758315997,9.758315997,9.758315997,9.758315997,9.758315997,9.758315997,9.758315997
