date,JPN01,JPN02,JPN03,JPN04,JPN05,JPN06,JPN07,JPN08,JPN09
09/11/2030 16:00,4380,10552,37718,17439,3533,17495,7438,3200,9823
09/11/2030 17:00,4417,10734,38403,17583,3585,17942,7535,3283,10296
09/11/2030 18:00,4295,10591,37837,17225,3564,17691,7505,3272,10499
09/11/2030 19:00,4170,10225,36626,16585,3458,17043,7216,3136,10141
09/11/2030 20:00,3947,9848,35291,16075,3339,16370,7086,3021,9779
09/11/2030 21:00,3724,9384,33424,15584,3243,15786,6816,2844,9337
09/11/2030 22:00,3517,8956,31863,14965,3159,15122,6478,2666,8905
09/11/2030 23:00,3481,8625,30052,14433,3050,14492,6272,2634,8584
10/11/2030 00:00,3363,8253,27733,13666,2929,13445,6074,2499,8013
10/11/2030 01:00,3406,8348,26635,13288,2987,12941,6043,2509,7879
10/11/2030 02:00,3546,8652,26692,13463,3169,13526,6394,2676,8313
10/11/2030 03:00,3719,8979,27099,13833,3383,14334,6870,2948,8987
10/11/2030 04:00,3868,9282,27767,14006,3460,14507,7164,3094,9462
10/11/2030 05:00,3860,9592,29034,14277,3480,14438,7211,3105,9539
10/11/2030 06:00,3832,9889,31108,14969,3497,14914,7285,2994,9522
10/11/2030 07:00,3805,9806,32277,15496,3407,15380,7263,2927,9245
10/11/2030 08:00,3964,10348,33579,16274,3475,16311,7215,3076,8427
10/11/2030 09:00,3984,10534,34599,16487,3547,17010,6858,2953,8063
10/11/2030 10:00,3898,10365,34373,15754,3443,16739,6560,2818,7689
10/11/2030 11:00,3758,10142,34535,15366,3399,16613,6421,2817,7819
10/11/2030 12:00,3470,9535,33861,14285,3164,15715,6059,2669,7553
10/11/2030 13:00,3619,9953,34644,15355,3332,16569,6594,2884,8074
10/11/2030 14:00,3727,10193,35114,16035,3393,16721,6956,2964,8714
10/11/2030 15:00,4024,10169,36036,16599,3429,16858,7253,3112,9297
10/11/2030 16:00,4415,10716,37555,17368,3511,17526,7400,3241,10007
10/11/2030 17:00,4436,10848,38255,17504,3580,17953,7495,3324,10444
10/11/2030 18:00,4312,10591,37678,17162,3534,17651,7436,3283,10539
10/11/2030 19:00,4209,10212,36468,16490,3377,16906,7075,3126,10157
10/11/2030 20:00,3988,9819,35121,15992,3298,16233,6904,2979,9727
10/11/2030 21:00,3787,9295,33322,15584,3155,15740,6642,2812,9287
10/11/2030 22:00,3619,8863,31817,15079,3087,15065,6353,2634,8902
10/11/2030 23:00,3617,8517,30131,14581,2996,14540,6060,2593,8613
11/11/2030 00:00,3548,8119,27914,13779,2864,13478,5855,2467,8093
11/11/2030 01:00,3604,8178,26794,13455,2915,13104,5826,2446,7909
11/11/2030 02:00,3753,8479,26782,13571,3124,13449,6119,2603,8293
11/11/2030 03:00,3932,8827,27291,14035,3316,14127,6542,2854,8989
11/11/2030 04:00,4082,9107,27891,14196,3402,14309,6878,3000,9461
11/11/2030 05:00,4115,9418,29181,14418,3395,14346,6918,3000,9490
11/11/2030 06:00,4132,9634,31181,14953,3362,14709,6904,2912,9392
11/11/2030 07:00,3897,9731,32381,15437,3316,15283,6889,2904,9120
11/11/2030 08:00,3861,10160,33841,16080,3392,16301,6918,3007,8609
11/11/2030 09:00,3804,10350,34791,16250,3486,17030,6616,2987,8592
11/11/2030 10:00,3683,10114,34393,15665,3422,16730,6302,2928,8269
11/11/2030 11:00,3571,9974,34132,15341,3394,16689,6251,2929,8082
11/11/2030 12:00,3331,9363,32866,14487,3167,15911,5807,2756,7675
11/11/2030 13:00,3512,9859,34167,15601,3329,16710,6297,2918,8108
11/11/2030 14:00,3640,10066,35037,16216,3386,16766,6555,3004,8413
11/11/2030 15:00,4008,9966,35941,16516,3414,16856,7011,3119,9175
11/11/2030 16:00,4404,10493,37023,17040,3465,17321,7341,3220,9982
11/11/2030 17:00,4470,10574,37520,17063,3487,17588,7349,3262,10423
11/11/2030 18:00,4355,10357,36886,16608,3407,17204,7238,3189,10446
11/11/2030 19:00,4222,10002,35574,15873,3262,16512,6917,3042,10072
11/11/2030 20:00,4027,9650,34239,15416,3161,15854,6773,2917,9621
11/11/2030 21:00,3833,9141,32474,15092,3066,15315,6436,2770,9183
11/11/2030 22:00,3720,8770,31059,14584,3018,14769,6186,2634,8827
11/11/2030 23:00,3750,8471,29441,14202,2924,14162,5996,2614,8494
12/11/2030 00:00,3596,8048,27416,13381,2803,13154,5698,2519,7963
12/11/2030 01:00,3631,8118,26262,12968,2827,12642,5656,2509,7761
12/11/2030 02:00,3820,8374,26183,13071,3005,13161,5916,2645,8126
12/11/2030 03:00,3968,8649,26465,13431,3198,13746,6363,2885,8795
12/11/2030 04:00,4062,8829,26669,13438,3257,13850,6602,3021,9183
12/11/2030 05:00,4024,8915,26850,13172,3170,13435,6498,2969,9046
12/11/2030 06:00,3898,8794,27482,13009,2975,13170,6215,2724,8483
12/11/2030 07:00,3706,8659,27913,12701,2845,13186,6058,2596,8158
12/11/2030 08:00,3680,8680,28368,12440,2760,13796,5914,2567,7457
12/11/2030 09:00,3671,8556,28390,11815,2714,14001,5601,2514,7150
12/11/2030 10:00,3479,8366,28252,11374,2675,14064,5259,2460,6808
12/11/2030 11:00,3447,8273,28271,11245,2652,14196,5292,2471,7026
12/11/2030 12:00,3277,8122,27767,11045,2568,13948,5208,2407,7123
12/11/2030 13:00,3271,8128,28282,11340,2581,14102,5397,2525,7318
12/11/2030 14:00,3309,8094,28943,11790,2604,14064,5614,2600,7713
12/11/2030 15:00,3525,8046,29975,12354,2642,14140,5894,2706,8264
12/11/2030 16:00,3904,8618,31313,13037,2744,14608,6222,2791,8855
12/11/2030 17:00,4044,9106,32836,13825,2877,15477,6501,2917,9387
12/11/2030 18:00,3983,9043,32813,13778,2856,15516,6573,2917,9495
12/11/2030 19:00,3891,8797,32179,13421,2801,15216,6363,2833,9197
12/11/2030 20:00,3735,8510,31218,13032,2703,14608,6178,2739,8808
12/11/2030 21:00,3528,8091,29713,12632,2601,14029,5976,2614,8425
12/11/2030 22:00,3468,7847,28479,12040,2550,13241,5663,2467,8180
12/11/2030 23:00,3497,7658,27257,11761,2478,12816,5447,2436,7893
13/11/2030 00:00,3374,7333,25515,10966,2368,12108,5363,2352,7552
13/11/2030 01:00,3436,7387,24474,10796,2424,11653,5262,2342,7312
13/11/2030 02:00,3533,7679,24553,11078,2627,12108,5480,2488,7642
13/11/2030 03:00,3743,8040,24904,11497,2829,12800,5957,2718,8252
13/11/2030 04:00,3843,8198,25176,11608,2846,12871,6193,2833,8661
13/11/2030 05:00,3762,8220,25357,11445,2755,12345,5935,2760,8417
13/11/2030 06:00,3614,7946,25387,11142,2566,11949,5602,2473,7821
13/11/2030 07:00,3564,7692,25509,10829,2446,12092,5510,2383,7509
13/11/2030 08:00,3626,7618,26152,10692,2450,12495,5496,2426,7146
13/11/2030 09:00,3677,7585,26798,10483,2468,12972,5300,2369,6752
13/11/2030 10:00,3641,7539,27611,10402,2487,13184,5008,2266,6705
13/11/2030 11:00,3613,7438,27741,10647,2524,13341,4895,2271,6733
13/11/2030 12:00,3614,7438,27548,10921,2540,13403,4874,2244,6827
13/11/2030 13:00,3673,7463,27811,11108,2546,13516,4987,2216,6905
13/11/2030 14:00,3702,7816,29111,11637,2530,13702,5283,2293,7232
13/11/2030 15:00,3754,8265,29932,12216,2614,13784,5737,2471,7813
13/11/2030 16:00,3947,8903,31844,13281,2713,14460,6219,2679,8451
13/11/2030 17:00,4072,9239,33243,13834,2875,15315,6542,2896,9182
13/11/2030 18:00,4040,9143,33401,13748,2904,15452,6715,2906,9343
13/11/2030 19:00,4003,8898,32756,13497,2825,15170,6500,2823,9064
13/11/2030 20:00,3857,8625,31682,13150,2755,14606,6301,2718,8721
13/11/2030 21:00,3654,8233,30018,12479,2649,13939,6007,2582,8381
13/11/2030 22:00,3448,7845,28208,11726,2568,13252,5607,2436,7996
13/11/2030 23:00,3458,7604,26861,11536,2500,12626,5367,2394,7690
14/11/2030 00:00,3360,7352,25187,10908,2383,11767,5202,2279,7343
14/11/2030 01:00,3455,7432,24214,10686,2464,11407,5228,2279,7150
14/11/2030 02:00,3641,7745,24406,11088,2701,11994,5591,2457,7592
14/11/2030 03:00,3796,8145,24961,11593,2888,12734,6138,2708,8300
14/11/2030 04:00,3941,8454,25538,12049,3002,12917,6503,2885,8809
14/11/2030 05:00,3981,8796,26760,12400,3014,12960,6619,2885,8934
14/11/2030 06:00,4019,9038,28815,13497,2992,13439,6596,2788,8923
14/11/2030 07:00,3868,9042,30628,14499,3070,14378,6595,2804,8729
14/11/2030 08:00,3941,9782,32649,15683,3382,15756,6811,3017,8208
14/11/2030 09:00,4019,10277,33766,16259,3563,16737,6627,3043,7995
14/11/2030 10:00,3895,10090,33504,16086,3583,16821,6477,2994,7581
14/11/2030 11:00,3867,9807,33504,15527,3517,16815,6513,2968,7440
14/11/2030 12:00,3713,9354,32627,14527,3286,16080,5968,2770,7100
14/11/2030 13:00,3834,9942,34210,15675,3536,16878,6404,2931,7912
14/11/2030 14:00,3941,10023,35201,16309,3600,17009,6507,2997,8399
14/11/2030 15:00,4227,10096,36490,16844,3566,17029,6939,3054,9058
14/11/2030 16:00,4555,10758,37907,17659,3637,17638,7448,3238,9863
14/11/2030 17:00,4543,10888,38369,17662,3699,18050,7625,3335,10392
14/11/2030 18:00,4410,10666,37667,17251,3639,17745,7513,3303,10474
14/11/2030 19:00,4269,10263,36309,16496,3466,17056,7246,3157,10034
14/11/2030 20:00,4063,9852,34974,15934,3338,16410,7042,3032,9638
14/11/2030 21:00,3839,9338,33186,15452,3220,15780,6774,2854,9193
14/11/2030 22:00,3662,8866,31625,14896,3142,15140,6488,2687,8865
14/11/2030 23:00,3664,8565,29860,14427,3032,14327,6255,2634,8554
15/11/2030 00:00,3589,8152,27586,13573,2888,13321,6036,2488,7968
15/11/2030 01:00,3669,8283,26465,13214,2941,12817,5978,2488,7812
15/11/2030 02:00,3802,8580,26522,13352,3154,13392,6276,2666,8207
15/11/2030 03:00,3973,8873,27088,13741,3332,14185,6765,2917,8913
15/11/2030 04:00,4106,9162,27574,13987,3438,14379,7076,3084,9414
15/11/2030 05:00,4151,9521,28785,14146,3456,14539,7132,3126,9530
15/11/2030 06:00,4182,9892,31270,14825,3466,15038,7297,3038,9435
15/11/2030 07:00,4066,9969,33702,15216,3376,15578,7074,2985,9156
15/11/2030 08:00,4147,10491,36330,16110,3521,16478,7080,3074,8519
15/11/2030 09:00,4198,10682,37512,16308,3655,16851,6823,2959,8017
15/11/2030 10:00,4090,10378,36870,15621,3498,16519,6377,2914,7712
15/11/2030 11:00,4044,10262,36426,15374,3436,16262,6371,2865,7499
15/11/2030 12:00,3840,9760,34987,14381,3219,15409,5885,2671,7050
15/11/2030 13:00,4143,10395,36372,15549,3453,16307,6410,2834,7372
15/11/2030 14:00,4249,10580,37362,16324,3579,16505,6619,2914,7858
15/11/2030 15:00,4373,10536,38537,16929,3612,16814,6981,3084,8714
15/11/2030 16:00,4610,11136,40512,17625,3704,17623,7444,3271,9752
15/11/2030 17:00,4572,11236,41016,17889,3733,18190,7662,3377,10342
15/11/2030 18:00,4473,11041,40326,17475,3664,17864,7675,3356,10538
15/11/2030 19:00,4341,10644,38957,16685,3515,17218,7352,3220,10233
15/11/2030 20:00,4150,10218,37441,16203,3397,16621,7146,3094,9862
15/11/2030 21:00,3898,9596,35517,15612,3284,15927,6856,2906,9483
15/11/2030 22:00,3752,9116,33571,15096,3195,15236,6453,2739,9097
15/11/2030 23:00,3745,8744,31467,14641,3098,14486,6203,2687,8738
16/11/2030 00:00,3643,8322,29000,13808,2944,13443,5972,2561,8165
16/11/2030 01:00,3720,8385,27755,13521,2996,12979,5930,2551,7967
16/11/2030 02:00,3882,8630,27608,13578,3223,13454,6321,2708,8427
16/11/2030 03:00,4056,8956,27993,14006,3403,14134,6886,2979,9174
16/11/2030 04:00,4225,9276,28491,14070,3487,14289,7191,3126,9716
16/11/2030 05:00,4239,9617,29905,14384,3502,14307,7266,3157,9918
16/11/2030 06:00,4248,9856,32502,15136,3486,14867,7408,3069,10044
16/11/2030 07:00,4184,9836,33716,15509,3466,15486,7321,3003,9795
16/11/2030 08:00,4143,10231,34432,16304,3570,16443,7307,3037,8795
16/11/2030 09:00,4148,10468,35079,16326,3670,17058,7006,2904,8171
16/11/2030 10:00,4172,10220,34584,15868,3602,16849,6679,2779,7666
16/11/2030 11:00,4235,10150,34143,15410,3628,16600,6619,2764,7664
16/11/2030 12:00,4100,9821,32955,14656,3492,15698,6155,2609,7333
16/11/2030 13:00,4170,10277,34417,15862,3731,16536,6628,2804,7752
16/11/2030 14:00,4254,10632,35320,16396,3714,16826,7067,2937,8300
16/11/2030 15:00,4445,10832,36850,17036,3696,17148,7414,3093,8931
16/11/2030 16:00,4755,11478,38554,18146,3781,17918,7695,3294,9845
16/11/2030 17:00,4752,11554,39398,18074,3825,18311,7854,3377,10403
16/11/2030 18:00,4672,11258,38946,17685,3773,17993,7855,3366,10643
16/11/2030 19:00,4508,10835,37780,17045,3619,17402,7567,3241,10357
16/11/2030 20:00,4297,10409,36456,16466,3506,16790,7381,3136,9985
16/11/2030 21:00,4076,9832,34623,15916,3402,16054,7015,2959,9628
16/11/2030 22:00,3864,9295,33039,15290,3270,15390,6656,2770,9245
16/11/2030 23:00,3821,8958,31104,14816,3143,14631,6440,2718,8842
17/11/2030 00:00,3697,8542,28751,13980,2982,13553,6152,2572,8231
17/11/2030 01:00,3760,8605,27608,13677,3039,13143,6152,2551,8078
17/11/2030 02:00,3886,8924,27620,13831,3261,13652,6520,2739,8549
17/11/2030 03:00,4073,9277,28151,14204,3468,14423,7089,2990,9290
17/11/2030 04:00,4211,9526,28694,14407,3528,14579,7363,3147,9741
17/11/2030 05:00,4251,9897,30222,14689,3536,14720,7418,3168,9873
17/11/2030 06:00,4281,10249,32865,15527,3521,15332,7570,3081,9908
17/11/2030 07:00,4238,10195,34213,15944,3490,15994,7504,2972,9834
17/11/2030 08:00,4295,10772,35174,16704,3627,16803,7583,3103,9655
17/11/2030 09:00,4309,10939,35983,16920,3758,17188,7500,3001,9665
17/11/2030 10:00,4147,10577,35672,16269,3694,16980,7152,2953,9251
17/11/2030 11:00,4303,10477,35823,15770,3681,17114,7025,2930,8916
17/11/2030 12:00,4063,9964,34641,14736,3458,16101,6584,2777,8193
17/11/2030 13:00,4163,10409,35876,15990,3624,17039,6962,2992,8883
17/11/2030 14:00,4319,10564,36357,16560,3687,17001,7208,3119,9317
17/11/2030 15:00,4509,10685,37183,17180,3687,17160,7543,3301,9754
17/11/2030 16:00,4800,11393,39466,18083,3772,18065,7820,3416,10295
17/11/2030 17:00,4771,11566,40394,18351,3818,18612,7971,3492,10861
17/11/2030 18:00,4622,11352,39840,17977,3755,18418,7935,3481,10962
17/11/2030 19:00,4483,10983,38561,17278,3616,17790,7709,3335,10619
17/11/2030 20:00,4298,10608,37124,16785,3515,17172,7454,3178,10228
17/11/2030 21:00,4060,10024,35144,16225,3411,16543,7093,3011,9792
17/11/2030 22:00,3913,9579,33469,15561,3287,15749,6777,2823,9323
17/11/2030 23:00,3887,9311,31399,15086,3175,14919,6488,2739,8918
18/11/2030 00:00,3777,8972,28955,14102,2997,13848,6222,2624,8378
18/11/2030 01:00,3825,9060,27631,13752,3054,13415,6138,2624,8174
18/11/2030 02:00,3985,9393,27540,13900,3264,13997,6474,2802,8610
18/11/2030 03:00,4178,9690,28049,14329,3469,14586,7050,3074,9333
18/11/2030 04:00,4325,9954,28728,14445,3575,14841,7283,3220,9732
18/11/2030 05:00,4358,10355,30177,14839,3578,14979,7405,3241,9834
18/11/2030 06:00,4404,10873,32715,15664,3571,15647,7580,3176,9900
18/11/2030 07:00,4277,10778,34399,16257,3530,16404,7657,3153,9871
18/11/2030 08:00,4200,11158,35888,17045,3566,17326,7567,3202,9483
18/11/2030 09:00,4164,11204,36697,17167,3625,17693,7067,3078,9437
18/11/2030 10:00,4214,10758,35826,16317,3518,17233,6591,2941,8941
18/11/2030 11:00,4151,10655,35804,15947,3441,16879,6456,2913,8903
18/11/2030 12:00,4071,10044,34080,14825,3239,15908,6134,2747,8753
18/11/2030 13:00,4125,10421,35353,16027,3395,16577,6445,2933,9093
18/11/2030 14:00,4243,10564,35821,16569,3460,16746,6656,3029,9231
18/11/2030 15:00,4419,10727,36799,17072,3480,17007,7041,3158,9602
18/11/2030 16:00,4682,11397,38265,17490,3567,17792,7471,3286,10194
18/11/2030 17:00,4619,11329,38980,17641,3615,18182,7545,3377,10604
18/11/2030 18:00,4456,11026,38414,17251,3578,17888,7556,3356,10680
18/11/2030 19:00,4367,10601,37305,16689,3454,17385,7283,3241,10373
18/11/2030 20:00,4144,10156,36072,16275,3329,16782,7052,3126,9949
18/11/2030 21:00,3912,9636,34205,15719,3264,16244,6789,2969,9486
18/11/2030 22:00,3789,9183,32666,15140,3166,15546,6487,2791,9110
18/11/2030 23:00,3803,8841,30901,14763,3059,14834,6199,2729,8747
19/11/2030 00:00,3651,8370,28513,13744,2904,13767,5947,2582,8133
19/11/2030 01:00,3698,8433,27325,13470,2927,13210,5859,2582,7911
19/11/2030 02:00,3861,8728,27190,13605,3127,13668,6171,2760,8270
19/11/2030 03:00,4061,9007,27484,13832,3307,14350,6669,3000,8935
19/11/2030 04:00,4164,9209,27744,13777,3335,14371,6866,3147,9244
19/11/2030 05:00,4130,9272,28287,13622,3278,14095,6795,3094,9073
19/11/2030 06:00,4028,9256,29207,13723,3100,14076,6727,2884,8613
19/11/2030 07:00,4037,9079,29520,13681,2995,14368,6514,2785,8632
19/11/2030 08:00,4086,9290,29652,13483,2924,14781,6400,2747,8776
19/11/2030 09:00,4112,9256,29686,12790,2892,14852,6029,2694,8672
19/11/2030 10:00,4020,8973,28900,12047,2808,14448,5757,2733,8292
19/11/2030 11:00,3913,8719,28495,11723,2764,14261,5848,2671,8133
19/11/2030 12:00,3770,8474,28340,11495,2677,14276,5640,2510,7912
19/11/2030 13:00,3838,8635,28875,11780,2721,14318,5895,2703,7942
19/11/2030 14:00,3908,8661,29790,12088,2766,14302,5973,2711,8116
19/11/2030 15:00,3975,8695,31057,12756,2820,14462,6326,2799,8600
19/11/2030 16:00,4222,9487,32734,13718,2917,15284,6591,2917,9216
19/11/2030 17:00,4265,9901,34352,14397,3068,16300,6952,3094,9842
19/11/2030 18:00,4184,9809,34476,14329,3088,16247,7058,3147,9973
19/11/2030 19:00,4094,9648,33978,14124,3020,16049,6835,3063,9714
19/11/2030 20:00,3925,9355,33096,13785,2935,15671,6634,2959,9333
19/11/2030 21:00,3770,8933,31591,13232,2822,14935,6304,2812,8921
19/11/2030 22:00,3695,8610,30165,12554,2785,14238,5821,2645,8584
19/11/2030 23:00,3748,8386,28762,12277,2716,13596,5497,2582,8252
20/11/2030 00:00,3646,8138,26726,11578,2590,12804,5433,2478,7767
20/11/2030 01:00,3733,8270,25730,11253,2633,12276,5343,2488,7604
20/11/2030 02:00,3855,8549,25605,11519,2817,12765,5695,2676,8039
20/11/2030 03:00,4022,8788,25900,11953,3032,13404,6139,2917,8673
20/11/2030 04:00,4115,8953,26137,11927,3078,13333,6404,3032,9023
20/11/2030 05:00,4028,9022,26488,11704,2992,13024,6258,2979,8835
20/11/2030 06:00,3897,8869,27176,11643,2749,12753,5985,2717,8266
20/11/2030 07:00,3747,8676,28312,11502,2683,13144,5830,2681,7998
20/11/2030 08:00,3680,8595,29398,11469,2710,13669,5542,2561,7405
20/11/2030 09:00,3535,8517,29610,11264,2762,13825,5059,2308,6945
20/11/2030 10:00,3484,8229,29712,10947,2706,13430,4734,2185,6426
20/11/2030 11:00,3469,7967,29796,10806,2677,13025,4651,2161,6295
20/11/2030 12:00,3457,7970,29967,10705,2666,13123,4714,2181,6185
20/11/2030 13:00,3531,7964,30523,10944,2614,13201,4781,2119,6363
20/11/2030 14:00,3591,8156,31444,11320,2626,13578,4939,2220,6699
20/11/2030 15:00,3763,8398,32970,12187,2678,14106,5311,2425,7343
20/11/2030 16:00,4068,9173,35153,13390,2838,14963,5918,2637,8364
20/11/2030 17:00,4181,9683,36456,14133,3016,15871,6449,2917,9278
20/11/2030 18:00,4145,9636,36637,14186,3023,16018,6537,2948,9512
20/11/2030 19:00,4072,9437,35902,13940,2952,15663,6424,2864,9304
20/11/2030 20:00,3918,9144,35008,13585,2861,15236,6238,2791,8905
20/11/2030 21:00,3699,8683,33186,12945,2740,14600,5970,2634,8536
20/11/2030 22:00,3491,8174,31025,12241,2674,13728,5655,2509,8189
20/11/2030 23:00,3490,7959,29204,11926,2600,13127,5439,2488,7890
21/11/2030 00:00,3403,7648,27122,11239,2501,12395,5200,2394,7505
21/11/2030 01:00,3491,7792,26115,11139,2554,12062,5181,2436,7400
21/11/2030 02:00,3632,8139,26069,11430,2753,12593,5647,2614,7859
21/11/2030 03:00,3811,8515,26431,11959,2957,13213,6106,2864,8600
21/11/2030 04:00,3939,8833,27009,12301,3042,13285,6492,3000,9054
21/11/2030 05:00,3981,9073,28208,12625,3019,13241,6496,2990,9189
21/11/2030 06:00,3994,9339,31252,13717,2980,13835,6498,2927,9230
21/11/2030 07:00,4127,9596,34472,14880,3055,14950,6633,2943,9137
21/11/2030 08:00,4283,10387,37489,16339,3251,16202,6808,3082,8652
21/11/2030 09:00,4390,10735,39109,16457,3344,16794,6523,3000,8237
21/11/2030 10:00,4376,10426,38101,15809,3294,16705,6240,2860,8011
21/11/2030 11:00,4294,10255,37629,15518,3331,16600,6324,2920,7989
21/11/2030 12:00,4043,9577,35130,14490,3167,15886,6102,2859,7631
21/11/2030 13:00,4229,10101,36071,15845,3385,16811,6657,3062,8036
21/11/2030 14:00,4251,10342,36409,16568,3415,16989,6827,3101,8336
21/11/2030 15:00,4281,10211,37549,17038,3417,17179,6968,3152,9080
21/11/2030 16:00,4521,10772,39005,17625,3493,17869,7180,3261,9926
21/11/2030 17:00,4470,10807,39647,17632,3529,18142,7412,3356,10400
21/11/2030 18:00,4325,10547,39070,17104,3462,17827,7278,3335,10542
21/11/2030 19:00,4177,10106,37780,16402,3330,17105,6989,3189,10151
21/11/2030 20:00,3932,9670,36309,15861,3219,16417,6828,3063,9765
21/11/2030 21:00,3746,9150,34465,15406,3080,15670,6520,2906,9292
21/11/2030 22:00,3647,8667,32745,14851,3051,14950,6163,2729,8928
21/11/2030 23:00,3664,8409,30901,14484,2959,14225,5972,2676,8650
22/11/2030 00:00,3539,8061,28468,13572,2840,13215,5805,2561,8178
22/11/2030 01:00,3617,8167,27348,13277,2873,12820,5795,2572,7968
22/11/2030 02:00,3764,8470,27337,13338,3082,13341,6151,2749,8395
22/11/2030 03:00,3942,8843,27733,13732,3285,14021,6733,3000,9211
22/11/2030 04:00,4092,9110,28298,13835,3357,14238,7015,3147,9606
22/11/2030 05:00,4085,9375,29543,14049,3370,14220,7052,3136,9705
22/11/2030 06:00,4132,9561,32034,14865,3332,14793,7211,3052,9710
22/11/2030 07:00,4073,9652,33970,15657,3342,15738,7141,3051,9660
22/11/2030 08:00,4018,10286,35760,17092,3599,16925,7377,3225,9381
22/11/2030 09:00,4097,10627,36464,17561,3716,17568,7442,3211,9168
22/11/2030 10:00,4073,10490,36011,17176,3662,17649,7288,3250,9122
22/11/2030 11:00,4102,10374,36168,17082,3630,17449,7324,3197,9016
22/11/2030 12:00,3969,9823,35058,16076,3467,16729,6758,3047,8857
22/11/2030 13:00,4137,10345,36811,16907,3626,17609,7164,3170,9378
22/11/2030 14:00,4276,10445,37289,17306,3665,17639,7227,3208,9775
22/11/2030 15:00,4453,10520,37216,17517,3647,17740,7329,3246,9964
22/11/2030 16:00,4731,11122,38727,18176,3716,18320,7675,3414,10322
22/11/2030 17:00,4651,11121,38912,18031,3723,18451,7826,3460,10752
22/11/2030 18:00,4508,10865,38176,17513,3650,18008,7651,3366,10700
22/11/2030 19:00,4377,10483,36841,16820,3478,17303,7294,3220,10303
22/11/2030 20:00,4156,10049,35415,16229,3367,16582,7080,3074,9875
22/11/2030 21:00,3951,9573,33673,15658,3277,15928,6772,2885,9483
22/11/2030 22:00,3820,9155,32191,15067,3182,15293,6485,2749,9130
22/11/2030 23:00,3824,8878,30527,14669,3085,14678,6190,2718,8773
23/11/2030 00:00,3707,8549,28378,13764,2918,13594,5851,2593,8264
23/11/2030 01:00,3815,8581,27235,13356,2965,13112,5877,2593,8042
23/11/2030 02:00,3935,8895,27178,13417,3176,13553,6210,2760,8450
23/11/2030 03:00,4098,9191,27382,13662,3328,14151,6683,3000,9123
23/11/2030 04:00,4223,9421,27597,13725,3385,14136,6996,3105,9455
23/11/2030 05:00,4211,9504,27948,13767,3339,13698,6867,3021,9293
23/11/2030 06:00,4105,9526,28969,13950,3135,13615,6575,2791,8801
23/11/2030 07:00,3846,9612,30945,14817,3103,14356,6684,2812,8812
23/11/2030 08:00,3780,10098,33909,16251,3305,15743,6954,3001,8975
23/11/2030 09:00,3749,10233,36261,16909,3477,16413,7015,3018,8915
23/11/2030 10:00,3616,10115,36604,16661,3518,16371,6935,2809,8589
23/11/2030 11:00,3514,10048,37004,16485,3499,16298,6798,2676,8374
23/11/2030 12:00,3485,9823,36561,15653,3384,15943,6549,2652,8172
23/11/2030 13:00,3626,10004,37246,16429,3429,16336,6552,2838,8267
23/11/2030 14:00,3768,10146,37598,16932,3448,16616,6525,2960,8415
23/11/2030 15:00,3965,10443,38560,17431,3470,16807,6766,3020,8965
23/11/2030 16:00,4334,10923,39898,18094,3536,17273,7205,3167,9705
23/11/2030 17:00,4419,11060,40292,17961,3573,17700,7446,3314,10316
23/11/2030 18:00,4385,10867,40088,17512,3536,17542,7449,3314,10463
23/11/2030 19:00,4302,10578,39002,16812,3408,17130,7085,3209,10195
23/11/2030 20:00,4134,10190,37803,16264,3299,16548,6877,3094,9827
23/11/2030 21:00,3959,9673,35947,15810,3193,15953,6647,2948,9447
23/11/2030 22:00,3777,9128,33628,15200,3114,15027,6242,2760,9027
23/11/2030 23:00,3845,8873,31749,14694,3034,14511,6006,2708,8724
24/11/2030 00:00,3751,8416,29328,13800,2891,13459,5847,2572,8205
24/11/2030 01:00,3782,8418,27744,13335,2942,12937,5795,2572,7982
24/11/2030 02:00,3960,8740,27608,13420,3114,13430,6114,2749,8397
24/11/2030 03:00,4090,9067,27868,13758,3315,14077,6543,2990,9071
24/11/2030 04:00,4193,9382,28321,13847,3388,14290,6835,3105,9511
24/11/2030 05:00,4217,9586,29453,14098,3358,14205,6883,3105,9584
24/11/2030 06:00,4230,9764,31877,14611,3321,14633,7075,3011,9556
24/11/2030 07:00,4379,9905,33606,15407,3296,15505,7030,2973,9547
24/11/2030 08:00,4592,10781,34750,16364,3463,16557,7195,3129,9077
24/11/2030 09:00,4520,10883,35371,16642,3551,17009,7101,3115,8678
24/11/2030 10:00,4259,10707,34824,16077,3497,16837,6784,2974,8155
24/11/2030 11:00,4153,10598,35048,15816,3500,16727,6803,2943,8183
24/11/2030 12:00,3952,9835,34079,14767,3260,16106,6448,2817,7850
24/11/2030 13:00,4138,10174,35370,15875,3470,16898,6829,3059,8298
24/11/2030 14:00,4235,10428,35907,16410,3558,17087,6995,3044,8620
24/11/2030 15:00,4386,10618,37107,16923,3572,17358,7187,3119,9107
24/11/2030 16:00,4654,11302,38709,17900,3648,18096,7639,3347,9949
24/11/2030 17:00,4585,11270,39285,17969,3665,18530,7867,3429,10466
24/11/2030 18:00,4472,11007,38663,17610,3606,18193,7762,3408,10708
24/11/2030 19:00,4325,10561,37362,16848,3444,17514,7434,3272,10377
24/11/2030 20:00,4113,10112,35970,16305,3323,16822,7230,3126,10015
24/11/2030 21:00,3889,9540,34092,15663,3177,16162,6955,2948,9626
24/11/2030 22:00,3831,8965,32474,15049,3148,15559,6612,2760,9282
