,TWN-PumpedHydro
1337,16.822580645161224
1338,493.26881720430106
1339,1195.97311827957
1340,1950.010752688172
1341,2702.005376344086
1342,3417.1505376344085
1343,4083.2150537634407
1344,1624.7365591397843
1345,2012.8548387096769
1346,2649.0161290322576
1347,3547.827956989247
1348,5077.559139784946
1349,6114.715053763441
1350,6599.435483870968
1351,6692.553763440861
1352,6365.822580645161
1353,5720.908602150537
1354,4825.268817204302
1355,3897.97311827957
1356,2954.2365591397847
1357,2035.6505376344085
1358,1180.6774193548388
1359,457.1881720430108
1360,0.0
1361,16.822580645161224
1362,493.26881720430106
1363,1195.97311827957
1364,1950.010752688172
1365,2702.005376344086
1366,3417.1505376344085
1367,4083.2150537634407
1368,1624.7365591397843
1369,2012.8548387096769
1370,2649.0161290322576
1371,3547.827956989247
1372,5077.559139784946
1373,6114.715053763441
1374,6599.435483870968
1375,6692.553763440861
1376,6365.822580645161
1377,5720.908602150537
1378,4825.268817204302
1379,3897.97311827957
1380,2954.2365591397847
1381,2035.6505376344085
1382,1180.6774193548388
1383,457.1881720430108
1384,0.0
1385,16.822580645161224
1386,493.26881720430106
1387,1195.97311827957
1388,1950.010752688172
1389,2702.005376344086
1390,3417.1505376344085
1391,4083.2150537634407
1392,1624.7365591397843
1393,2012.8548387096769
1394,2649.0161290322576
1395,3547.827956989247
1396,5077.559139784946
1397,6114.715053763441
1398,6599.435483870968
1399,6692.553763440861
1400,6365.822580645161
1401,5720.908602150537
1402,4825.268817204302
1403,3897.97311827957
1404,2954.2365591397847
1405,2035.6505376344085
1406,1180.6774193548388
1407,457.1881720430108
1408,0.0
1409,16.822580645161224
1410,493.26881720430106
1411,1195.97311827957
1412,1950.010752688172
1413,2702.005376344086
1414,3417.1505376344085
1415,4083.2150537634407
1416,1624.7365591397843
1417,2012.8548387096769
1418,2649.0161290322576
1419,3547.827956989247
1420,5077.559139784946
1421,6114.715053763441
1422,6599.435483870968
1423,6692.553763440861
1424,6365.822580645161
1425,5720.908602150537
1426,4825.268817204302
1427,3897.97311827957
1428,2954.2365591397847
1429,2035.6505376344085
1430,1180.6774193548388
1431,457.1881720430108
1432,0.0
1433,16.822580645161224
1434,493.26881720430106
1435,1195.97311827957
1436,1950.010752688172
1437,2702.005376344086
1438,3417.1505376344085
1439,4083.2150537634407
1440,1624.7365591397843
1441,2012.8548387096769
1442,2649.0161290322576
1443,3547.827956989247
1444,5077.559139784946
1445,6114.715053763441
1446,6599.435483870968
1447,6692.553763440861
1448,6365.822580645161
1449,5720.908602150537
1450,4825.268817204302
1451,3897.97311827957
1452,2954.2365591397847
1453,2035.6505376344085
1454,1180.6774193548388
1455,457.1881720430108
1456,0.0
1457,16.822580645161224
1458,493.26881720430106
1459,1195.97311827957
1460,1950.010752688172
1461,2702.005376344086
1462,3417.1505376344085
1463,4083.2150537634407
1464,1624.7365591397843
1465,2012.8548387096769
1466,2649.0161290322576
1467,3547.827956989247
1468,5077.559139784946
1469,6114.715053763441
1470,6599.435483870968
1471,6692.553763440861
1472,6365.822580645161
1473,5720.908602150537
1474,4825.268817204302
1475,3897.97311827957
1476,2954.2365591397847
1477,2035.6505376344085
1478,1180.6774193548388
1479,457.1881720430108
1480,0.0
1481,16.822580645161224
1482,493.26881720430106
1483,1195.97311827957
1484,1950.010752688172
1485,2702.005376344086
1486,3417.1505376344085
1487,4083.2150537634407
1488,1624.7365591397843
1489,2012.8548387096769
1490,2649.0161290322576
1491,3547.827956989247
1492,5077.559139784946
1493,6114.715053763441
1494,6599.435483870968
1495,6692.553763440861
1496,6365.822580645161
1497,5720.908602150537
1498,4825.268817204302
1499,3897.97311827957
1500,2954.2365591397847
1501,2035.6505376344085
1502,1180.6774193548388
1503,457.1881720430108
1504,0.0
1505,16.822580645161224
1506,493.26881720430106
1507,1195.97311827957
1508,1950.010752688172
1509,2702.005376344086
1510,3417.1505376344085
1511,4083.2150537634407
1512,1624.7365591397843
1513,2012.8548387096769
1514,2649.0161290322576
1515,3547.827956989247
1516,5077.559139784946
1517,6114.715053763441
1518,6599.435483870968
1519,6692.553763440861
1520,6365.822580645161
1521,5720.908602150537
1522,4825.268817204302
1523,3897.97311827957
1524,2954.2365591397847
1525,2035.6505376344085
1526,1180.6774193548388
1527,457.1881720430108
1528,0.0
1529,16.822580645161224
1530,493.26881720430106
1531,1195.97311827957
1532,1950.010752688172
1533,2702.005376344086
1534,3417.1505376344085
1535,4083.2150537634407
1536,1624.7365591397843
1537,2012.8548387096769
1538,2649.0161290322576
1539,3547.827956989247
1540,5077.559139784946
1541,6114.715053763441
1542,6599.435483870968
1543,6692.553763440861
1544,6365.822580645161
1545,5720.908602150537
1546,4825.268817204302
1547,3897.97311827957
1548,2954.2365591397847
1549,2035.6505376344085
1550,1180.6774193548388
1551,457.1881720430108
1552,0.0
1553,16.822580645161224
1554,493.26881720430106
1555,1195.97311827957
1556,1950.010752688172
1557,2702.005376344086
1558,3417.1505376344085
1559,4083.2150537634407
1560,1624.7365591397843
1561,2012.8548387096769
1562,2649.0161290322576
1563,3547.827956989247
1564,5077.559139784946
1565,6114.715053763441
1566,6599.435483870968
1567,6692.553763440861
1568,6365.822580645161
1569,5720.908602150537
1570,4825.268817204302
1571,3897.97311827957
1572,2954.2365591397847
1573,2035.6505376344085
1574,1180.6774193548388
1575,457.1881720430108
1576,0.0
1577,16.822580645161224
1578,493.26881720430106
1579,1195.97311827957
1580,1950.010752688172
1581,2702.005376344086
1582,3417.1505376344085
1583,4083.2150537634407
1584,1624.7365591397843
1585,2012.8548387096769
1586,2649.0161290322576
1587,3547.827956989247
1588,5077.559139784946
1589,6114.715053763441
1590,6599.435483870968
1591,6692.553763440861
1592,6365.822580645161
1593,5720.908602150537
1594,4825.268817204302
1595,3897.97311827957
1596,2954.2365591397847
1597,2035.6505376344085
1598,1180.6774193548388
1599,457.1881720430108
1600,0.0
1601,16.822580645161224
1602,493.26881720430106
1603,1195.97311827957
1604,1950.010752688172
1605,2702.005376344086
1606,3417.1505376344085
1607,4083.2150537634407
1608,1624.7365591397843
1609,2012.8548387096769
1610,2649.0161290322576
1611,3547.827956989247
1612,5077.559139784946
1613,6114.715053763441
1614,6599.435483870968
1615,6692.553763440861
1616,6365.822580645161
1617,5720.908602150537
1618,4825.268817204302
1619,3897.97311827957
1620,2954.2365591397847
1621,2035.6505376344085
1622,1180.6774193548388
1623,457.1881720430108
1624,0.0
1625,16.822580645161224
1626,493.26881720430106
1627,1195.97311827957
1628,1950.010752688172
1629,2702.005376344086
1630,3417.1505376344085
1631,4083.2150537634407
1632,1624.7365591397843
1633,2012.8548387096769
1634,2649.0161290322576
1635,3547.827956989247
1636,5077.559139784946
1637,6114.715053763441
1638,6599.435483870968
1639,6692.553763440861
1640,6365.822580645161
1641,5720.908602150537
1642,4825.268817204302
1643,3897.97311827957
1644,2954.2365591397847
1645,2035.6505376344085
1646,1180.6774193548388
1647,457.1881720430108
1648,0.0
1649,16.822580645161224
1650,493.26881720430106
1651,1195.97311827957
1652,1950.010752688172
1653,2702.005376344086
1654,3417.1505376344085
1655,4083.2150537634407
1656,1624.7365591397843
1657,2012.8548387096769
1658,2649.0161290322576
1659,3547.827956989247
1660,5077.559139784946
1661,6114.715053763441
1662,6599.435483870968
1663,6692.553763440861
1664,6365.822580645161
1665,5720.908602150537
1666,4825.268817204302
1667,3897.97311827957
1668,2954.2365591397847
1669,2035.6505376344085
1670,1180.6774193548388
1671,457.1881720430108
1672,0.0
1673,16.822580645161224
1674,493.26881720430106
1675,1195.97311827957
1676,1950.010752688172
1677,2702.005376344086
1678,3417.1505376344085
1679,4083.2150537634407
1680,1624.7365591397843
1681,2012.8548387096769
1682,2649.0161290322576
1683,3547.827956989247
1684,5077.559139784946
1685,6114.715053763441
1686,6599.435483870968
1687,6692.553763440861
1688,6365.822580645161
1689,5720.908602150537
1690,4825.268817204302
1691,3897.97311827957
1692,2954.2365591397847
1693,2035.6505376344085
1694,1180.6774193548388
1695,457.1881720430108
1696,0.0
1697,16.822580645161224
1698,493.26881720430106
1699,1195.97311827957
1700,1950.010752688172
1701,2702.005376344086
1702,3417.1505376344085
1703,4083.2150537634407
1704,1624.7365591397843
1705,2012.8548387096769
1706,2649.0161290322576
1707,3547.827956989247
1708,5077.559139784946
1709,6114.715053763441
1710,6599.435483870968
1711,6692.553763440861
1712,6365.822580645161
1713,5720.908602150537
1714,4825.268817204302
1715,3897.97311827957
1716,2954.2365591397847
1717,2035.6505376344085
1718,1180.6774193548388
1719,457.1881720430108
1720,0.0
1721,16.822580645161224
1722,493.26881720430106
1723,1195.97311827957
1724,1950.010752688172
1725,2702.005376344086
1726,3417.1505376344085
1727,4083.2150537634407
1728,1624.7365591397843
1729,2012.8548387096769
1730,2649.0161290322576
1731,3547.827956989247
1732,5077.559139784946
1733,6114.715053763441
1734,6599.435483870968
1735,6692.553763440861
1736,6365.822580645161
1737,5720.908602150537
1738,4825.268817204302
1739,3897.97311827957
1740,2954.2365591397847
1741,2035.6505376344085
1742,1180.6774193548388
1743,457.1881720430108
1744,0.0
1745,16.822580645161224
1746,493.26881720430106
1747,1195.97311827957
1748,1950.010752688172
1749,2702.005376344086
1750,3417.1505376344085
1751,4083.2150537634407
1752,1624.7365591397843
1753,2012.8548387096769
1754,2649.0161290322576
1755,3547.827956989247
1756,5077.559139784946
1757,6114.715053763441
1758,6599.435483870968
1759,6692.553763440861
1760,6365.822580645161
1761,5720.908602150537
1762,4825.268817204302
1763,3897.97311827957
1764,2954.2365591397847
1765,2035.6505376344085
1766,1180.6774193548388
1767,457.1881720430108
1768,0.0
1769,16.822580645161224
1770,493.26881720430106
1771,1195.97311827957
1772,1950.010752688172
1773,2702.005376344086
1774,3417.1505376344085
1775,4083.2150537634407
1776,1624.7365591397843
1777,2012.8548387096769
1778,2649.0161290322576
1779,3547.827956989247
1780,5077.559139784946
1781,6114.715053763441
1782,6599.435483870968
1783,6692.553763440861
1784,6365.822580645161
1785,5720.908602150537
1786,4825.268817204302
1787,3897.97311827957
1788,2954.2365591397847
1789,2035.6505376344085
1790,1180.6774193548388
1791,457.1881720430108
1792,0.0
1793,16.822580645161224
1794,493.26881720430106
1795,1195.97311827957
1796,1950.010752688172
1797,2702.005376344086
1798,3417.1505376344085
1799,4083.2150537634407
1800,1624.7365591397843
1801,2012.8548387096769
1802,2649.0161290322576
1803,3547.827956989247
1804,5077.559139784946
1805,6114.715053763441
1806,6599.435483870968
1807,6692.553763440861
1808,6365.822580645161
1809,5720.908602150537
1810,4825.268817204302
1811,3897.97311827957
1812,2954.2365591397847
1813,2035.6505376344085
1814,1180.6774193548388
1815,457.1881720430108
1816,0.0
1817,16.822580645161224
1818,493.26881720430106
1819,1195.97311827957
1820,1950.010752688172
1821,2702.005376344086
1822,3417.1505376344085
1823,4083.2150537634407
1824,1624.7365591397843
1825,2012.8548387096769
1826,2649.0161290322576
1827,3547.827956989247
1828,5077.559139784946
1829,6114.715053763441
1830,6599.435483870968
1831,6692.553763440861
1832,6365.822580645161
1833,5720.908602150537
1834,4825.268817204302
1835,3897.97311827957
1836,2954.2365591397847
1837,2035.6505376344085
1838,1180.6774193548388
1839,457.1881720430108
1840,0.0
1841,16.822580645161224
1842,493.26881720430106
1843,1195.97311827957
1844,1950.010752688172
1845,2702.005376344086
1846,3417.1505376344085
1847,4083.2150537634407
1848,1624.7365591397843
1849,2012.8548387096769
1850,2649.0161290322576
1851,3547.827956989247
1852,5077.559139784946
1853,6114.715053763441
1854,6599.435483870968
1855,6692.553763440861
1856,6365.822580645161
1857,5720.908602150537
1858,4825.268817204302
1859,3897.97311827957
1860,2954.2365591397847
1861,2035.6505376344085
1862,1180.6774193548388
1863,457.1881720430108
1864,0.0
1865,16.822580645161224
1866,493.26881720430106
1867,1195.97311827957
1868,1950.010752688172
1869,2702.005376344086
1870,3417.1505376344085
1871,4083.2150537634407
1872,1624.7365591397843
1873,2012.8548387096769
1874,2649.0161290322576
1875,3547.827956989247
1876,5077.559139784946
1877,6114.715053763441
1878,6599.435483870968
1879,6692.553763440861
1880,6365.822580645161
1881,5720.908602150537
1882,4825.268817204302
1883,3897.97311827957
1884,2954.2365591397847
1885,2035.6505376344085
1886,1180.6774193548388
1887,457.1881720430108
1888,0.0
1889,16.822580645161224
1890,493.26881720430106
1891,1195.97311827957
1892,1950.010752688172
1893,2702.005376344086
1894,3417.1505376344085
1895,4083.2150537634407
1896,1624.7365591397843
1897,2012.8548387096769
1898,2649.0161290322576
1899,3547.827956989247
1900,5077.559139784946
1901,6114.715053763441
1902,6599.435483870968
1903,6692.553763440861
1904,6365.822580645161
1905,5720.908602150537
1906,4825.268817204302
1907,3897.97311827957
1908,2954.2365591397847
1909,2035.6505376344085
1910,1180.6774193548388
1911,457.1881720430108
1912,0.0
1913,16.822580645161224
1914,493.26881720430106
1915,1195.97311827957
1916,1950.010752688172
1917,2702.005376344086
1918,3417.1505376344085
1919,4083.2150537634407
1920,1624.7365591397843
1921,2012.8548387096769
1922,2649.0161290322576
1923,3547.827956989247
1924,5077.559139784946
1925,6114.715053763441
1926,6599.435483870968
1927,6692.553763440861
1928,6365.822580645161
1929,5720.908602150537
1930,4825.268817204302
1931,3897.97311827957
1932,2954.2365591397847
1933,2035.6505376344085
1934,1180.6774193548388
1935,457.1881720430108
1936,0.0
1937,16.822580645161224
1938,493.26881720430106
1939,1195.97311827957
1940,1950.010752688172
1941,2702.005376344086
1942,3417.1505376344085
1943,4083.2150537634407
1944,1624.7365591397843
1945,2012.8548387096769
1946,2649.0161290322576
1947,3547.827956989247
1948,5077.559139784946
1949,6114.715053763441
1950,6599.435483870968
1951,6692.553763440861
1952,6365.822580645161
1953,5720.908602150537
1954,4825.268817204302
1955,3897.97311827957
1956,2954.2365591397847
1957,2035.6505376344085
1958,1180.6774193548388
1959,457.1881720430108
1960,0.0
1961,16.822580645161224
1962,493.26881720430106
1963,1195.97311827957
1964,1950.010752688172
1965,2702.005376344086
1966,3417.1505376344085
1967,4083.2150537634407
1968,1624.7365591397843
1969,2012.8548387096769
1970,2649.0161290322576
1971,3547.827956989247
1972,5077.559139784946
1973,6114.715053763441
1974,6599.435483870968
1975,6692.553763440861
1976,6365.822580645161
1977,5720.908602150537
1978,4825.268817204302
1979,3897.97311827957
1980,2954.2365591397847
1981,2035.6505376344085
1982,1180.6774193548388
1983,457.1881720430108
1984,0.0
1985,16.822580645161224
1986,493.26881720430106
1987,1195.97311827957
1988,1950.010752688172
1989,2702.005376344086
1990,3417.1505376344085
1991,4083.2150537634407
1992,1624.7365591397843
1993,2012.8548387096769
1994,2649.0161290322576
1995,3547.827956989247
1996,5077.559139784946
1997,6114.715053763441
1998,6599.435483870968
1999,6692.553763440861
2000,6365.822580645161
2001,5720.908602150537
2002,4825.268817204302
2003,3897.97311827957
2004,2954.2365591397847
2005,2035.6505376344085
2006,1180.6774193548388
2007,457.1881720430108
2008,0.0
2009,16.822580645161224
2010,493.26881720430106
2011,1195.97311827957
2012,1950.010752688172
2013,2702.005376344086
2014,3417.1505376344085
2015,4083.2150537634407
2016,1624.7365591397843
2017,2012.8548387096769
2018,2649.0161290322576
2019,3547.827956989247
2020,5077.559139784946
2021,6114.715053763441
2022,6599.435483870968
2023,6692.553763440861
2024,6365.822580645161
2025,5720.908602150537
