timestep,TWN-Solar-2030_endo,TWN-OnshoreWind-2030_endo,TWN-OffshoreWind-2030_endo,TWN-Solar-2030_exo,TWN-OnshoreWind-2030_exo,TWN-OffshoreWind-2030_exo,TWN-Hydro-2030_exo,TWN-CoGen_coal-2030_exo,TWN-CoGen_biogas_waste-2030_exo,TWN-Solar-2024active_exo,TWN-OnshoreWind-2024active_exo,TWN-OffshoreWind-2024active_exo,TWN-Hydro-2024active_exo,TWN-CoGen_coal-2024active_exo,TWN-CoGen_biogas_waste-2024active_exo
21/02/2030 08:00,0.031,0.587,0.869,0.031,0.587,0.869,0.309,0.528,0.528,0.031,0.587,0.869,0.309,0.528,0.528
21/02/2030 09:00,0.062,0.635,0.031,0.062,0.635,0.031,0.296,0.578,0.578,0.062,0.635,0.031,0.296,0.578,0.578
21/02/2030 10:00,0.1,0.621,0.866,0.1,0.621,0.866,0.308,0.514,0.514,0.1,0.621,0.866,0.308,0.514,0.514
21/02/2030 11:00,0.126,0.526,0.869,0.126,0.526,0.869,0.286,0.672,0.672,0.126,0.526,0.869,0.286,0.672,0.672
21/02/2030 12:00,0.146,0.332,0.86,0.146,0.332,0.86,0.276,0.612,0.612,0.146,0.332,0.86,0.276,0.612,0.612
21/02/2030 13:00,0.132,0.229,0.779,0.132,0.229,0.779,0.287,0.541,0.541,0.132,0.229,0.779,0.287,0.541,0.541
21/02/2030 14:00,0.108,0.268,0.817,0.108,0.268,0.817,0.303,0.506,0.506,0.108,0.268,0.817,0.303,0.506,0.506
21/02/2030 15:00,0.094,0.266,0.672,0.094,0.266,0.672,0.287,0.695,0.695,0.094,0.266,0.672,0.287,0.695,0.695
21/02/2030 16:00,0.059,0.225,0.591,0.059,0.225,0.591,0.296,0.54,0.54,0.059,0.225,0.591,0.296,0.54,0.54
21/02/2030 17:00,0.016,0.232,0.659,0.016,0.232,0.659,0.324,0.685,0.685,0.016,0.232,0.659,0.324,0.685,0.685
21/02/2030 18:00,0.001,0.311,0.766,0.001,0.311,0.766,0.437,0.566,0.566,0.001,0.311,0.766,0.437,0.566,0.566
21/02/2030 19:00,0,0.451,0.847,0,0.451,0.847,0.48,0.58,0.58,0,0.451,0.847,0.48,0.58,0.58
21/02/2030 20:00,0,0.475,0.908,0,0.475,0.908,0.432,0.653,0.653,0,0.475,0.908,0.432,0.653,0.653
21/02/2030 21:00,0,0.411,0.892,0,0.411,0.892,0.41,0.602,0.602,0,0.411,0.892,0.41,0.602,0.602
21/02/2030 22:00,0,0.432,0.905,0,0.432,0.905,0.394,0.44,0.44,0,0.432,0.905,0.394,0.44,0.44
21/02/2030 23:00,0,0.457,0.908,0,0.457,0.908,0.47,0.522,0.522,0,0.457,0.908,0.47,0.522,0.522
22/02/2030 00:00,0,0.643,0.905,0,0.643,0.905,0.52,0.449,0.449,0,0.643,0.905,0.52,0.449,0.449
22/02/2030 01:00,0,0.649,0.895,0,0.649,0.895,0.653,0.392,0.392,0,0.649,0.895,0.653,0.392,0.392
22/02/2030 02:00,0,0.638,0.892,0,0.638,0.892,0.677,0.392,0.392,0,0.638,0.892,0.677,0.392,0.392
22/02/2030 03:00,0,0.561,0.911,0,0.561,0.911,0.646,0.459,0.459,0,0.561,0.911,0.646,0.459,0.459
22/02/2030 04:00,0,0.359,0.895,0,0.359,0.895,0.608,0.412,0.412,0,0.359,0.895,0.608,0.412,0.412
22/02/2030 05:00,0,0.512,0.872,0,0.512,0.872,0.59,0.434,0.434,0,0.512,0.872,0.59,0.434,0.434
22/02/2030 06:00,0.001,0.422,0.908,0.001,0.422,0.908,0.609,0.454,0.454,0.001,0.422,0.908,0.609,0.454,0.454
22/02/2030 07:00,0.02,0.496,0.892,0.02,0.496,0.892,0.579,0.527,0.527,0.02,0.496,0.892,0.579,0.527,0.527
22/02/2030 08:00,0.062,0.534,0.851,0.062,0.534,0.851,0.599,0.544,0.544,0.062,0.534,0.851,0.599,0.544,0.544
22/02/2030 09:00,0.107,0.572,0.811,0.107,0.572,0.811,0.712,0.581,0.581,0.107,0.572,0.811,0.712,0.581,0.581
22/02/2030 10:00,0.138,0.61,0.805,0.138,0.61,0.805,0.775,0.625,0.625,0.138,0.61,0.805,0.775,0.625,0.625
22/02/2030 11:00,0.156,0.642,0.863,0.156,0.642,0.863,0.768,0.626,0.626,0.156,0.642,0.863,0.768,0.626,0.626
22/02/2030 12:00,0.155,0.642,0.83,0.155,0.642,0.83,0.745,0.744,0.744,0.155,0.642,0.83,0.745,0.744,0.744
22/02/2030 13:00,0.158,0.647,0.83,0.158,0.647,0.83,0.78,0.605,0.605,0.158,0.647,0.83,0.78,0.605,0.605
22/02/2030 14:00,0.12,0.68,0.856,0.12,0.68,0.856,0.776,0.634,0.634,0.12,0.68,0.856,0.776,0.634,0.634
22/02/2030 15:00,0.088,0.679,0.911,0.088,0.679,0.911,0.792,0.696,0.696,0.088,0.679,0.911,0.792,0.696,0.696
22/02/2030 16:00,0.065,0.682,0.911,0.065,0.682,0.911,0.797,0.682,0.682,0.065,0.682,0.911,0.797,0.682,0.682
22/02/2030 17:00,0.023,0.687,0.911,0.023,0.687,0.911,0.801,0.731,0.731,0.023,0.687,0.911,0.801,0.731,0.731
22/02/2030 18:00,0.001,0.676,0.911,0.001,0.676,0.911,0.819,0.673,0.673,0.001,0.676,0.911,0.819,0.673,0.673
22/02/2030 19:00,0,0.68,0.911,0,0.68,0.911,0.837,0.672,0.672,0,0.68,0.911,0.837,0.672,0.672
22/02/2030 20:00,0,0.694,0.911,0,0.694,0.911,0.839,0.602,0.602,0,0.694,0.911,0.839,0.602,0.602
22/02/2030 21:00,0,0.698,0.895,0,0.698,0.895,0.825,0.556,0.556,0,0.698,0.895,0.825,0.556,0.556
22/02/2030 22:00,0,0.701,0.892,0,0.701,0.892,0.809,0.478,0.478,0,0.701,0.892,0.809,0.478,0.478
22/02/2030 23:00,0,0.67,0.895,0,0.67,0.895,0.813,0.415,0.415,0,0.67,0.895,0.813,0.415,0.415
23/02/2030 00:00,0,0.665,0.895,0,0.665,0.895,0.813,0.453,0.453,0,0.665,0.895,0.813,0.453,0.453
23/02/2030 01:00,0,0.667,0.892,0,0.667,0.892,0.817,0.466,0.466,0,0.667,0.892,0.817,0.466,0.466
23/02/2030 02:00,0,0.664,0.898,0,0.664,0.898,0.814,0.409,0.409,0,0.664,0.898,0.814,0.409,0.409
23/02/2030 03:00,0,0.66,0.898,0,0.66,0.898,0.815,0.401,0.401,0,0.66,0.898,0.815,0.401,0.401
23/02/2030 04:00,0,0.66,0.882,0,0.66,0.882,0.812,0.453,0.453,0,0.66,0.882,0.812,0.453,0.453
23/02/2030 05:00,0,0.662,0.898,0,0.662,0.898,0.814,0.462,0.462,0,0.662,0.898,0.814,0.462,0.462
23/02/2030 06:00,0,0.663,0.031,0,0.663,0.031,0.809,0.474,0.474,0,0.663,0.031,0.809,0.474,0.474
23/02/2030 07:00,0.011,0.662,0.898,0.011,0.662,0.898,0.81,0.595,0.595,0.011,0.662,0.898,0.81,0.595,0.595
23/02/2030 08:00,0.037,0.598,0.872,0.037,0.598,0.872,0.801,0.571,0.571,0.037,0.598,0.872,0.801,0.571,0.571
23/02/2030 09:00,0.087,0.477,0.847,0.087,0.477,0.847,0.796,0.649,0.649,0.087,0.477,0.847,0.796,0.649,0.649
23/02/2030 10:00,0.12,0.608,0.879,0.12,0.608,0.879,0.784,0.656,0.656,0.12,0.608,0.879,0.784,0.656,0.656
23/02/2030 11:00,0.157,0.627,0.864,0.157,0.627,0.864,0.778,0.781,0.781,0.157,0.627,0.864,0.778,0.781,0.781
23/02/2030 12:00,0.135,0.647,0.85,0.135,0.647,0.85,0.781,0.668,0.668,0.135,0.647,0.85,0.781,0.668,0.668
23/02/2030 13:00,0.097,0.66,0.847,0.097,0.66,0.847,0.799,0.635,0.635,0.097,0.66,0.847,0.799,0.635,0.635
23/02/2030 14:00,0.093,0.663,0.911,0.093,0.663,0.911,0.806,0.651,0.651,0.093,0.663,0.911,0.806,0.651,0.651
23/02/2030 15:00,0.088,0.665,0.895,0.088,0.665,0.895,0.806,0.709,0.709,0.088,0.665,0.895,0.806,0.709,0.709
23/02/2030 16:00,0.05,0.655,0.863,0.05,0.655,0.863,0.807,0.745,0.745,0.05,0.655,0.863,0.807,0.745,0.745
23/02/2030 17:00,0.017,0.67,0.863,0.017,0.67,0.863,0.814,0.685,0.685,0.017,0.67,0.863,0.814,0.685,0.685
23/02/2030 18:00,0.001,0.646,0.86,0.001,0.646,0.86,0.836,0.593,0.593,0.001,0.646,0.86,0.836,0.593,0.593
23/02/2030 19:00,0,0.632,0.85,0,0.632,0.85,0.84,0.595,0.595,0,0.632,0.85,0.84,0.595,0.595
23/02/2030 20:00,0,0.635,0.892,0,0.635,0.892,0.832,0.627,0.627,0,0.635,0.892,0.832,0.627,0.627
23/02/2030 21:00,0,0.634,0.911,0,0.634,0.911,0.817,0.534,0.534,0,0.634,0.911,0.817,0.534,0.534
23/02/2030 22:00,0,0.639,0.879,0,0.639,0.879,0.818,0.472,0.472,0,0.639,0.879,0.818,0.472,0.472
23/02/2030 23:00,0,0.565,0.908,0,0.565,0.908,0.814,0.453,0.453,0,0.565,0.908,0.814,0.453,0.453
24/02/2030 00:00,0,0.633,0.879,0,0.633,0.879,0.801,0.542,0.542,0,0.633,0.879,0.801,0.542,0.542
24/02/2030 01:00,0,0.631,0.908,0,0.631,0.908,0.817,0.524,0.524,0,0.631,0.908,0.817,0.524,0.524
24/02/2030 02:00,0,0.618,0.879,0,0.618,0.879,0.821,0.516,0.516,0,0.618,0.879,0.821,0.516,0.516
24/02/2030 03:00,0,0.626,0.915,0,0.626,0.915,0.817,0.5,0.5,0,0.626,0.915,0.817,0.5,0.5
24/02/2030 04:00,0,0.609,0.882,0,0.609,0.882,0.813,0.446,0.446,0,0.609,0.882,0.813,0.446,0.446
24/02/2030 05:00,0,0.601,0.863,0,0.601,0.863,0.811,0.38,0.38,0,0.601,0.863,0.811,0.38,0.38
24/02/2030 06:00,0.001,0.608,0.898,0.001,0.608,0.898,0.812,0.459,0.459,0.001,0.608,0.898,0.812,0.459,0.459
24/02/2030 07:00,0.036,0.615,0.866,0.036,0.615,0.866,0.805,0.465,0.465,0.036,0.615,0.866,0.805,0.465,0.465
24/02/2030 08:00,0.136,0.644,0.892,0.136,0.644,0.892,0.79,0.474,0.474,0.136,0.644,0.892,0.79,0.474,0.474
24/02/2030 09:00,0.242,0.561,0.885,0.242,0.561,0.885,0.799,0.411,0.411,0.242,0.561,0.885,0.799,0.411,0.411
24/02/2030 10:00,0.299,0.625,0.879,0.299,0.625,0.879,0.811,0.505,0.505,0.299,0.625,0.879,0.811,0.505,0.505
24/02/2030 11:00,0.342,0.618,0.882,0.342,0.618,0.882,0.771,0.545,0.545,0.342,0.618,0.882,0.771,0.545,0.545
24/02/2030 12:00,0.379,0.616,0.898,0.379,0.616,0.898,0.746,0.607,0.607,0.379,0.616,0.898,0.746,0.607,0.607
24/02/2030 13:00,0.36,0.624,0.866,0.36,0.624,0.866,0.745,0.588,0.588,0.36,0.624,0.866,0.745,0.588,0.588
24/02/2030 14:00,0.295,0.638,0.898,0.295,0.638,0.898,0.745,0.524,0.524,0.295,0.638,0.898,0.745,0.524,0.524
24/02/2030 15:00,0.2,0.625,0.882,0.2,0.625,0.882,0.719,0.748,0.748,0.2,0.625,0.882,0.719,0.748,0.748
24/02/2030 16:00,0.107,0.649,0.866,0.107,0.649,0.866,0.704,0.735,0.735,0.107,0.649,0.866,0.704,0.735,0.735
24/02/2030 17:00,0.032,0.635,0.863,0.032,0.635,0.863,0.694,0.773,0.773,0.032,0.635,0.863,0.694,0.773,0.773
24/02/2030 18:00,0.001,0.62,0.863,0.001,0.62,0.863,0.737,0.715,0.715,0.001,0.62,0.863,0.737,0.715,0.715
24/02/2030 19:00,0,0.58,0.863,0,0.58,0.863,0.743,0.758,0.758,0,0.58,0.863,0.743,0.758,0.758
24/02/2030 20:00,0,0.485,0.863,0,0.485,0.863,0.736,0.711,0.711,0,0.485,0.863,0.736,0.711,0.711
24/02/2030 21:00,0,0.488,0.863,0,0.488,0.863,0.733,0.571,0.571,0,0.488,0.863,0.733,0.571,0.571
24/02/2030 22:00,0,0.492,0.863,0,0.492,0.863,0.694,0.448,0.448,0,0.492,0.863,0.694,0.448,0.448
24/02/2030 23:00,0,0.495,0.84,0,0.495,0.84,0.638,0.454,0.454,0,0.495,0.84,0.638,0.454,0.454
25/02/2030 00:00,0,0.471,0.863,0,0.471,0.863,0.629,0.561,0.561,0,0.471,0.863,0.629,0.561,0.561
25/02/2030 01:00,0,0.255,0.824,0,0.255,0.824,0.67,0.468,0.468,0,0.255,0.824,0.67,0.468,0.468
25/02/2030 02:00,0,0.297,0.73,0,0.297,0.73,0.631,0.474,0.474,0,0.297,0.73,0.631,0.474,0.474
25/02/2030 03:00,0,0.241,0.688,0,0.241,0.688,0.685,0.473,0.473,0,0.241,0.688,0.685,0.473,0.473
25/02/2030 04:00,0,0.176,0.031,0,0.176,0.031,0.707,0.401,0.401,0,0.176,0.031,0.707,0.401,0.401
25/02/2030 05:00,0,0.272,0.562,0,0.272,0.562,0.715,0.442,0.442,0,0.272,0.562,0.715,0.442,0.442
25/02/2030 06:00,0.003,0.193,0.568,0.003,0.193,0.568,0.72,0.459,0.459,0.003,0.193,0.568,0.72,0.459,0.459
25/02/2030 07:00,0.062,0.132,0.575,0.062,0.132,0.575,0.724,0.371,0.371,0.062,0.132,0.575,0.724,0.371,0.371
25/02/2030 08:00,0.188,0.138,0.461,0.188,0.138,0.461,0.652,0.342,0.342,0.188,0.138,0.461,0.652,0.342,0.342
25/02/2030 09:00,0.374,0.195,0.478,0.374,0.195,0.478,0.58,0.327,0.327,0.374,0.195,0.478,0.58,0.327,0.327
25/02/2030 10:00,0.503,0.302,0.594,0.503,0.302,0.594,0.563,0.515,0.515,0.503,0.302,0.594,0.563,0.515,0.515
25/02/2030 11:00,0.584,0.4,0.704,0.584,0.4,0.704,0.638,0.488,0.488,0.584,0.4,0.704,0.638,0.488,0.488
25/02/2030 12:00,0.597,0.506,0.814,0.597,0.506,0.814,0.488,0.538,0.538,0.597,0.506,0.814,0.488,0.538,0.538
25/02/2030 13:00,0.554,0.534,0.837,0.554,0.534,0.837,0.499,0.494,0.494,0.554,0.534,0.837,0.499,0.494,0.494
25/02/2030 14:00,0.472,0.521,0.837,0.472,0.521,0.837,0.646,0.635,0.635,0.472,0.521,0.837,0.646,0.635,0.635
25/02/2030 15:00,0.356,0.515,0.853,0.356,0.515,0.853,0.668,0.759,0.759,0.356,0.515,0.853,0.668,0.759,0.759
25/02/2030 16:00,0.202,0.488,0.843,0.202,0.488,0.843,0.668,0.767,0.767,0.202,0.488,0.843,0.668,0.767,0.767
25/02/2030 17:00,0.104,0.452,0.782,0.104,0.452,0.782,0.673,0.866,0.866,0.104,0.452,0.782,0.673,0.866,0.866
25/02/2030 18:00,0.002,0.363,0.733,0.002,0.363,0.733,0.726,0.622,0.622,0.002,0.363,0.733,0.726,0.622,0.622
25/02/2030 19:00,0,0.303,0.604,0,0.303,0.604,0.71,0.501,0.501,0,0.303,0.604,0.71,0.501,0.501
25/02/2030 20:00,0,0.242,0.536,0,0.242,0.536,0.713,0.686,0.686,0,0.242,0.536,0.713,0.686,0.686
25/02/2030 21:00,0,0.146,0.474,0,0.146,0.474,0.713,0.604,0.604,0,0.146,0.474,0.713,0.604,0.604
25/02/2030 22:00,0.00E+00,0.162,0.381,0,0.162,0.381,0.671,0.493,0.493,0,0.162,0.381,0.671,0.493,0.493
25/02/2030 23:00,0,0.162,0.351,0,0.162,0.351,0.669,0.394,0.394,0,0.162,0.351,0.669,0.394,0.394
26/02/2030 00:00,0,0.135,0.326,0,0.135,0.326,0.642,0.432,0.432,0,0.135,0.326,0.642,0.432,0.432
26/02/2030 01:00,0,0.123,0.287,0,0.123,0.287,0.652,0.434,0.434,0,0.123,0.287,0.652,0.434,0.434
26/02/2030 02:00,0,0.122,0.313,0,0.122,0.313,0.668,0.432,0.432,0,0.122,0.313,0.668,0.432,0.432
26/02/2030 03:00,0,0.118,0.287,0,0.118,0.287,0.651,0.42,0.42,0,0.118,0.287,0.651,0.42,0.42
26/02/2030 04:00,0,0.114,0.251,0,0.114,0.251,0.637,0.438,0.438,0,0.114,0.251,0.637,0.438,0.438
26/02/2030 05:00,0,0.089,0.283,0,0.089,0.283,0.659,0.389,0.389,0,0.089,0.283,0.659,0.389,0.389
26/02/2030 06:00,0.002,0.06,0.245,0.002,0.06,0.245,0.655,0.422,0.422,0.002,0.06,0.245,0.655,0.422,0.422
26/02/2030 07:00,0.051,0.058,0.235,0.051,0.058,0.235,0.612,0.511,0.511,0.051,0.058,0.235,0.612,0.511,0.511
26/02/2030 08:00,0.196,0.088,0.241,0.196,0.088,0.241,0.628,0.364,0.364,0.196,0.088,0.241,0.628,0.364,0.364
26/02/2030 09:00,0.376,0.149,0.355,0.376,0.149,0.355,0.605,0.272,0.272,0.376,0.149,0.355,0.605,0.272,0.272
26/02/2030 10:00,0.502,0.179,0.374,0.502,0.179,0.374,0.576,0.387,0.387,0.502,0.179,0.374,0.576,0.387,0.387
26/02/2030 11:00,0.562,0.223,0.335,0.562,0.223,0.335,0.61,0.321,0.321,0.562,0.223,0.335,0.61,0.321,0.321
26/02/2030 12:00,0.574,0.238,0.394,0.574,0.238,0.394,0.536,0.428,0.428,0.574,0.238,0.394,0.536,0.428,0.428
26/02/2030 13:00,0.551,0.265,0.455,0.551,0.265,0.455,0.573,0.368,0.368,0.551,0.265,0.455,0.573,0.368,0.368
26/02/2030 14:00,0.486,0.308,0.471,0.486,0.308,0.471,0.575,0.398,0.398,0.486,0.308,0.471,0.575,0.398,0.398
26/02/2030 15:00,0.377,0.26,0.442,0.377,0.26,0.442,0.586,0.512,0.512,0.377,0.26,0.442,0.586,0.512,0.512
26/02/2030 16:00,0.229,0.178,0.348,0.229,0.178,0.348,0.667,0.488,0.488,0.229,0.178,0.348,0.667,0.488,0.488
26/02/2030 17:00,0.074,0.147,0.345,0.074,0.147,0.345,0.691,0.456,0.456,0.074,0.147,0.345,0.691,0.456,0.456
26/02/2030 18:00,0.003,0.086,0.271,0.003,0.086,0.271,0.712,0.518,0.518,0.003,0.086,0.271,0.712,0.518,0.518
26/02/2030 19:00,0,0.043,0.19,0,0.043,0.19,0.673,0.267,0.267,0,0.043,0.19,0.673,0.267,0.267
26/02/2030 20:00,0,0.019,0.138,0,0.019,0.138,0.702,0.373,0.373,0,0.019,0.138,0.702,0.373,0.373
26/02/2030 21:00,0,0.022,0.089,0,0.022,0.089,0.643,0.402,0.402,0,0.022,0.089,0.643,0.402,0.402
26/02/2030 22:00,0,0.027,0.099,0,0.027,0.099,0.607,0.464,0.464,0,0.027,0.099,0.607,0.464,0.464
26/02/2030 23:00,0,0.022,0.031,0,0.022,0.031,0.597,0.525,0.525,0,0.022,0.031,0.597,0.525,0.525
27/02/2030 00:00,0,0.016,0.031,0,0.016,0.031,0.6,0.498,0.498,0,0.016,0.031,0.6,0.498,0.498
27/02/2030 01:00,0,0.038,0.267,0,0.038,0.267,0.573,0.407,0.407,0,0.038,0.267,0.573,0.407,0.407
27/02/2030 02:00,0,0.116,0.371,0,0.116,0.371,0.614,0.376,0.376,0,0.116,0.371,0.614,0.376,0.376
27/02/2030 03:00,0,0.159,0.458,0,0.159,0.458,0.557,0.391,0.391,0,0.159,0.458,0.557,0.391,0.391
27/02/2030 04:00,0,0.162,0.487,0,0.162,0.487,0.579,0.438,0.438,0,0.162,0.487,0.579,0.438,0.438
27/02/2030 05:00,0,0.185,0.536,0,0.185,0.536,0.569,0.445,0.445,0,0.185,0.536,0.569,0.445,0.445
27/02/2030 06:00,0.003,0.175,0.588,0.003,0.175,0.588,0.572,0.388,0.388,0.003,0.175,0.588,0.572,0.388,0.388
27/02/2030 07:00,0.071,0.162,0.597,0.071,0.162,0.597,0.564,0.313,0.313,0.071,0.162,0.597,0.564,0.313,0.313
27/02/2030 08:00,0.227,0.172,0.682,0.227,0.172,0.682,0.494,0.244,0.244,0.227,0.172,0.682,0.494,0.244,0.244
27/02/2030 09:00,0.412,0.142,0.497,0.412,0.142,0.497,0.443,0.268,0.268,0.412,0.142,0.497,0.443,0.268,0.268
27/02/2030 10:00,0.538,0.142,0.41,0.538,0.142,0.41,0.434,0.219,0.219,0.538,0.142,0.41,0.434,0.219,0.219
27/02/2030 11:00,0.594,0.243,0.442,0.594,0.243,0.442,0.394,0.245,0.245,0.594,0.243,0.442,0.394,0.245,0.245
27/02/2030 12:00,0.61,0.302,0.546,0.61,0.302,0.546,0.366,0.353,0.353,0.61,0.302,0.546,0.366,0.353,0.353
27/02/2030 13:00,0.585,0.366,0.604,0.585,0.366,0.604,0.365,0.301,0.301,0.585,0.366,0.604,0.365,0.301,0.301
27/02/2030 14:00,0.527,0.365,0.639,0.527,0.365,0.639,0.362,0.398,0.398,0.527,0.365,0.639,0.362,0.398,0.398
27/02/2030 15:00,0.411,0.355,0.591,0.411,0.355,0.591,0.387,0.328,0.328,0.411,0.355,0.591,0.387,0.328,0.328
27/02/2030 16:00,0.243,0.336,0.649,0.243,0.336,0.649,0.515,0.402,0.402,0.243,0.336,0.649,0.515,0.402,0.402
27/02/2030 17:00,0.076,0.235,0.504,0.076,0.235,0.504,0.55,0.478,0.478,0.076,0.235,0.504,0.55,0.478,0.478
27/02/2030 18:00,0.003,0.155,0.361,0.003,0.155,0.361,0.581,0.404,0.404,0.003,0.155,0.361,0.581,0.404,0.404
27/02/2030 19:00,0,0.124,0.351,0,0.124,0.351,0.575,0.359,0.359,0,0.124,0.351,0.575,0.359,0.359
27/02/2030 20:00,0,0.105,0.335,0,0.105,0.335,0.601,0.42,0.42,0,0.105,0.335,0.601,0.42,0.42
27/02/2030 21:00,0,0.08,0.277,0,0.08,0.277,0.582,0.431,0.431,0,0.08,0.277,0.582,0.431,0.431
27/02/2030 22:00,0,0.038,0.206,0,0.038,0.206,0.432,0.401,0.401,0,0.038,0.206,0.432,0.401,0.401
27/02/2030 23:00,0,0.039,0.151,0,0.039,0.151,0.393,0.328,0.328,0,0.039,0.151,0.393,0.328,0.328
28/02/2030 00:00,0,0.04,0.112,0,0.04,0.112,0.367,0.46,0.46,0,0.04,0.112,0.367,0.46,0.46
28/02/2030 01:00,0,0.024,0.073,0,0.024,0.073,0.344,0.46,0.46,0,0.024,0.073,0.344,0.46,0.46
28/02/2030 02:00,0,0.017,0.057,0,0.017,0.057,0.354,0.553,0.553,0,0.017,0.057,0.354,0.553,0.553
28/02/2030 03:00,0,0.03,0.109,0,0.03,0.109,0.392,0.434,0.434,0,0.03,0.109,0.392,0.434,0.434
28/02/2030 04:00,0,0.029,0.148,0,0.029,0.148,0.343,0.459,0.459,0,0.029,0.148,0.343,0.459,0.459
28/02/2030 05:00,0,0.028,0.186,0,0.028,0.186,0.382,0.458,0.458,0,0.028,0.186,0.382,0.458,0.458
28/02/2030 06:00,0.003,0.038,0.222,0.003,0.038,0.222,0.426,0.456,0.456,0.003,0.038,0.222,0.426,0.456,0.456
28/02/2030 07:00,0.072,0.056,0.209,0.072,0.056,0.209,0.386,0.342,0.342,0.072,0.056,0.209,0.386,0.342,0.342
28/02/2030 08:00,0.222,0.058,0.209,0.222,0.058,0.209,0.346,0.302,0.302,0.222,0.058,0.209,0.346,0.302,0.302
28/02/2030 09:00,0.404,0.047,0.209,0.404,0.047,0.209,0.382,0.28,0.28,0.404,0.047,0.209,0.382,0.28,0.28
28/02/2030 10:00,0.526,0.018,0.118,0.526,0.018,0.118,0.423,0.253,0.253,0.526,0.018,0.118,0.423,0.253,0.253
28/02/2030 11:00,0.602,0.019,0.031,0.602,0.019,0.031,0.41,0.307,0.307,0.602,0.019,0.031,0.41,0.307,0.307
28/02/2030 12:00,0.62,0.018,0.031,0.62,0.018,0.031,0.402,0.333,0.333,0.62,0.018,0.031,0.402,0.333,0.333
28/02/2030 13:00,0.603,0.025,0.031,0.603,0.025,0.031,0.444,0.316,0.316,0.603,0.025,0.031,0.444,0.316,0.316
28/02/2030 14:00,0.546,0.016,0.031,0.546,0.016,0.031,0.467,0.364,0.364,0.546,0.016,0.031,0.467,0.364,0.364
28/02/2030 15:00,0.433,0.018,0.031,0.433,0.018,0.031,0.419,0.386,0.386,0.433,0.018,0.031,0.419,0.386,0.386
28/02/2030 16:00,0.277,0.013,0.031,0.277,0.013,0.031,0.475,0.464,0.464,0.277,0.013,0.031,0.475,0.464,0.464
28/02/2030 17:00,0.106,0.013,0.031,0.106,0.013,0.031,0.473,0.599,0.599,0.106,0.013,0.031,0.473,0.599,0.599
28/02/2030 18:00,0.007,0.009,0.031,0.007,0.009,0.031,0.607,0.351,0.351,0.007,0.009,0.031,0.607,0.351,0.351
28/02/2030 19:00,0,0.002,0.031,0,0.002,0.031,0.641,0.435,0.435,0,0.002,0.031,0.641,0.435,0.435
28/02/2030 20:00,0,0.003,0.031,0,0.003,0.031,0.653,0.493,0.493,0,0.003,0.031,0.653,0.493,0.493
28/02/2030 21:00,0,0.002,0.031,0,0.002,0.031,0.647,0.402,0.402,0,0.002,0.031,0.647,0.402,0.402
28/02/2030 22:00,0,0.003,0.031,0,0.003,0.031,0.53,0.372,0.372,0,0.003,0.031,0.53,0.372,0.372
28/02/2030 23:00,0,0.002,0.031,0,0.002,0.031,0.489,0.451,0.451,0,0.002,0.031,0.489,0.451,0.451
01/03/2030 00:00,0,0.005,0.031,0,0.005,0.031,0.389,0.388,0.388,0,0.005,0.031,0.389,0.388,0.388
01/03/2030 01:00,0,0.004,0.031,0,0.004,0.031,0.413,0.391,0.391,0,0.004,0.031,0.413,0.391,0.391
01/03/2030 02:00,0,0.008,0.031,0,0.008,0.031,0.428,0.401,0.401,0,0.008,0.031,0.428,0.401,0.401
01/03/2030 03:00,0,0.012,0.031,0,0.012,0.031,0.434,0.353,0.353,0,0.012,0.031,0.434,0.353,0.353
01/03/2030 04:00,0,0.009,0.031,0,0.009,0.031,0.414,0.386,0.386,0,0.009,0.031,0.414,0.386,0.386
01/03/2030 05:00,0,0.007,0.031,0,0.007,0.031,0.433,0.397,0.397,0,0.007,0.031,0.433,0.397,0.397
01/03/2030 06:00,0.004,0.002,0.031,0.004,0.002,0.031,0.427,0.248,0.248,0.004,0.002,0.031,0.427,0.248,0.248
01/03/2030 07:00,0.07,0.001,0.031,0.07,0.001,0.031,0.392,0.329,0.329,0.07,0.001,0.031,0.392,0.329,0.329
01/03/2030 08:00,0.196,0,0.031,0.196,0,0.031,0.448,0.235,0.235,0.196,0,0.031,0.448,0.235,0.235
01/03/2030 09:00,0.365,0.002,0.031,0.365,0.002,0.031,0.47,0.283,0.283,0.365,0.002,0.031,0.47,0.283,0.283
01/03/2030 10:00,0.519,0.003,0.031,0.519,0.003,0.031,0.42,0.33,0.33,0.519,0.003,0.031,0.42,0.33,0.33
01/03/2030 11:00,5.76E-01,0.006,0.031,0.576,0.006,0.031,0.416,0.444,0.444,0.576,0.006,0.031,0.416,0.444,0.444
01/03/2030 12:00,0.586,0.032,0.031,0.586,0.032,0.031,0.355,0.44,0.44,0.586,0.032,0.031,0.355,0.44,0.44
01/03/2030 13:00,0.554,0.032,0.031,0.554,0.032,0.031,0.379,0.412,0.412,0.554,0.032,0.031,0.379,0.412,0.412
01/03/2030 14:00,0.496,0.036,0.031,0.496,0.036,0.031,0.373,0.408,0.408,0.496,0.036,0.031,0.373,0.408,0.408
01/03/2030 15:00,0.387,0.028,0.031,0.387,0.028,0.031,0.385,0.504,0.504,0.387,0.028,0.031,0.385,0.504,0.504
