,Bio-power-Bagasse-EA,Bio-power-Bagasse-NE,Bio-power-Bagasse-NO,Bio-power-Bagasse-SO,Bio-power-Bagasse-WE,Bio-power-Non-bagasse-EA,Bio-power-Non-bagasse-NE,Bio-power-Non-bagasse-NO,Bio-power-Non-bagasse-SO,Bio-power-Non-bagasse-WE,Bio-power-Waste-to-energy-EA,Bio-power-Waste-to-energy-NE,Bio-power-Waste-to-energy-NO,Bio-power-Waste-to-energy-SO,Bio-power-Waste-to-energy-WE,Bio-power-Waste-to-energy-off-grid-EA,Bio-power-Waste-to-energy-off-grid-NE,Bio-power-Waste-to-energy-off-grid-NO,Bio-power-Waste-to-energy-off-grid-SO,Bio-power-Waste-to-energy-off-grid-WE,Coal-EA,Coal-NE,Coal-NO,Coal-SO,Coal-WE,Hydro-EA,Hydro-NE,Hydro-NO,Hydro-SO,Hydro-WE,Nuclear-EA,Nuclear-NE,Nuclear-NO,Nuclear-SO,Nuclear-WE,Oil-Gas-EA,Oil-Gas-NE,Oil-Gas-NO,Oil-Gas-SO,Oil-Gas-WE,Small-Hydro-EA,Small-Hydro-NE,Small-Hydro-NO,Small-Hydro-SO,Small-Hydro-WE,Solar-GroundMounted-EA,Solar-GroundMounted-NE,Solar-GroundMounted-NO,Solar-GroundMounted-SO,Solar-GroundMounted-WE,Solar-Hybrid-solar-EA,Solar-Hybrid-solar-NO,Solar-Hybrid-solar-SO,Solar-Hybrid-solar-WE,Solar-Off-grid-EA,Solar-Off-grid-NE,Solar-Off-grid-NO,Solar-Off-grid-SO,Solar-Off-grid-WE,Solar-Roof-top-EA,Solar-Roof-top-NE,Solar-Roof-top-NO,Solar-Roof-top-SO,Solar-Roof-top-WE,Wind-EA,Wind-NE,Wind-NO,Wind-SO,Wind-WE
5692,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.674,0.674,0.674,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.674,0.674,0.674,0.674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.2428,0.4974,0.33536666666666665
5693,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.674,0.674,0.674,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.674,0.674,0.674,0.674,2.5e-05,0.0019,0,0,0,2.5e-05,0,0,0,2.5e-05,0.0019,0,0,0,2.5e-05,0.0019,0,0,0,0.5,0.5,0.1873,0.45104,0.34286666666666665
5694,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.674,0.674,0.674,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.674,0.674,0.674,0.674,0.0148,0.0257,0.004057143,0.00186,0.00175,0.0148,0.004057143,0.00186,0.00175,0.0148,0.0257,0.004057143,0.00186,0.00175,0.0148,0.0257,0.004057143,0.00186,0.00175,0.5,0.5,0.1445,0.42146,0.3535
5695,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.674,0.674,0.674,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.674,0.674,0.674,0.674,0.0785,0.075633333,0.041314286,0.03544,0.026925,0.0785,0.041314286,0.03544,0.026925,0.0785,0.075633333,0.041314286,0.03544,0.026925,0.0785,0.075633333,0.041314286,0.03544,0.026925,0.5,0.5,0.1177,0.3927,0.35810000000000003
5696,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.674,0.674,0.674,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.674,0.674,0.674,0.674,0.19045,0.1312,0.15922857142857144,0.13616,0.10475000000000001,0.19045,0.15922857142857144,0.13616,0.10475000000000001,0.19045,0.1312,0.15922857142857144,0.13616,0.10475000000000001,0.19045,0.1312,0.15922857142857144,0.13616,0.10475000000000001,0.5,0.5,0.0971,0.39171999999999996,0.29373333333333335
5697,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.674,0.674,0.674,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.674,0.674,0.674,0.674,0.31115000000000004,0.19126666666666667,0.30428571428571427,0.28102,0.22465000000000002,0.31115000000000004,0.30428571428571427,0.28102,0.22465000000000002,0.31115000000000004,0.19126666666666667,0.30428571428571427,0.28102,0.22465000000000002,0.31115000000000004,0.19126666666666667,0.30428571428571427,0.28102,0.22465000000000002,0.5,0.5,0.0742,0.58574,0.37883333333333336
5698,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.674,0.674,0.674,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.674,0.674,0.674,0.674,0.41600000000000004,0.2536333333333333,0.4387285714285714,0.42519999999999997,0.35109999999999997,0.41600000000000004,0.4387285714285714,0.42519999999999997,0.35109999999999997,0.41600000000000004,0.2536333333333333,0.4387285714285714,0.42519999999999997,0.35109999999999997,0.41600000000000004,0.2536333333333333,0.4387285714285714,0.42519999999999997,0.35109999999999997,0.5,0.5,0.0411,0.68982,0.4696666666666667
5699,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.674,0.674,0.674,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.674,0.674,0.674,0.674,0.4778,0.3069,0.5439714285714287,0.5325599999999999,0.45455,0.4778,0.5439714285714287,0.5325599999999999,0.45455,0.4778,0.3069,0.5439714285714287,0.5325599999999999,0.45455,0.4778,0.3069,0.5439714285714287,0.5325599999999999,0.45455,0.5,0.5,0.0333,0.74458,0.48690000000000005
5700,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.674,0.674,0.674,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.674,0.674,0.674,0.674,0.48314999999999997,0.3324333333333333,0.6006714285714285,0.58418,0.51675,0.48314999999999997,0.6006714285714285,0.58418,0.51675,0.48314999999999997,0.3324333333333333,0.6006714285714285,0.58418,0.51675,0.48314999999999997,0.3324333333333333,0.6006714285714285,0.58418,0.51675,0.5,0.5,0.0329,0.77028,0.4841333333333333
5701,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.674,0.674,0.674,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.674,0.674,0.674,0.674,0.44865,0.3136,0.6064857142857143,0.57746,0.528625,0.44865,0.6064857142857143,0.57746,0.528625,0.44865,0.3136,0.6064857142857143,0.57746,0.528625,0.44865,0.3136,0.6064857142857143,0.57746,0.528625,0.5,0.5,0.0336,0.79006,0.48396666666666666
5702,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.674,0.674,0.674,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.674,0.674,0.674,0.674,0.385975,0.2591333333333333,0.5653571428571429,0.52112,0.49407500000000004,0.385975,0.5653571428571429,0.52112,0.49407500000000004,0.385975,0.2591333333333333,0.5653571428571429,0.52112,0.49407500000000004,0.385975,0.2591333333333333,0.5653571428571429,0.52112,0.49407500000000004,0.5,0.5,0.0347,0.7947200000000001,0.4895666666666667
5703,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.674,0.674,0.674,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.674,0.674,0.674,0.674,0.298875,0.18926666666666667,0.48224285714285714,0.4258,0.4192,0.298875,0.48224285714285714,0.4258,0.4192,0.298875,0.18926666666666667,0.48224285714285714,0.4258,0.4192,0.298875,0.18926666666666667,0.48224285714285714,0.4258,0.4192,0.5,0.5,0.0365,0.7908000000000001,0.49593333333333334
5704,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.674,0.674,0.674,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.674,0.674,0.674,0.674,0.1995,0.11783333333333333,0.3725,0.3114,0.317125,0.1995,0.3725,0.3114,0.317125,0.1995,0.11783333333333333,0.3725,0.3114,0.317125,0.1995,0.11783333333333333,0.3725,0.3114,0.317125,0.5,0.5,0.0337,0.78688,0.4916666666666667
5705,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.674,0.674,0.674,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.674,0.674,0.674,0.674,0.10652500000000001,0.0546,0.24760000000000001,0.19322,0.205575,0.10652500000000001,0.24760000000000001,0.19322,0.205575,0.10652500000000001,0.0546,0.24760000000000001,0.19322,0.205575,0.10652500000000001,0.0546,0.24760000000000001,0.19322,0.205575,0.5,0.5,0.036,0.76002,0.47700000000000004
5706,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.674,0.674,0.674,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.674,0.674,0.674,0.674,0.035275,0.013233333333333333,0.1196142857142857,0.08338,0.100775,0.035275,0.1196142857142857,0.08338,0.100775,0.035275,0.013233333333333333,0.1196142857142857,0.08338,0.100775,0.035275,0.013233333333333333,0.1196142857142857,0.08338,0.100775,0.5,0.5,0.0403,0.6410199999999999,0.4449666666666667
5707,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.674,0.674,0.674,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.674,0.674,0.674,0.674,0.00375,0.000233333,0.024242857142857146,0.016099999999999996,0.027875,0.00375,0.024242857142857146,0.016099999999999996,0.027875,0.00375,0.000233333,0.024242857142857146,0.016099999999999996,0.027875,0.00375,0.000233333,0.024242857142857146,0.016099999999999996,0.027875,0.5,0.5,0.0484,0.5714600000000001,0.3527
5708,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.674,0.674,0.674,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.674,0.674,0.674,0.674,0,0,0.0015,4e-05,0.00195,0,0.0015,4e-05,0.00195,0,0,0.0015,4e-05,0.00195,0,0,0.0015,4e-05,0.00195,0.5,0.5,0.0711,0.5734,0.3535333333333333
5709,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.674,0.674,0.674,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.674,0.674,0.674,0.674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.1115,0.5898399999999999,0.3366
5710,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.674,0.674,0.674,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.674,0.674,0.674,0.674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.1621,0.5448999999999999,0.3167
5711,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.674,0.674,0.674,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.674,0.674,0.674,0.674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.2075,0.55162,0.29950000000000004
5712,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.674,0.674,0.674,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.674,0.674,0.674,0.674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.2593,0.5523,0.29473333333333335
5713,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.674,0.674,0.674,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.674,0.674,0.674,0.674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.2831,0.5615,0.3015666666666667
5714,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.674,0.674,0.674,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.674,0.674,0.674,0.674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.2831,0.5646,0.29823333333333335
5715,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.674,0.674,0.674,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.674,0.674,0.674,0.674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.2654,0.57754,0.2932666666666667
5716,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.674,0.674,0.674,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.674,0.674,0.674,0.674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.242,0.5807599999999999,0.2846666666666667
5717,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.674,0.674,0.674,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.674,0.674,0.674,0.674,0,0.002133333,0,0,0,0,0,0,0,0,0.002133333,0,0,0,0,0.002133333,0,0,0,0.5,0.5,0.2088,0.57484,0.2929
5718,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.674,0.674,0.674,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.674,0.674,0.674,0.674,0.009425,0.03,0.003971429,0.0018,0.001925,0.009425,0.003971429,0.0018,0.001925,0.009425,0.03,0.003971429,0.0018,0.001925,0.009425,0.03,0.003971429,0.0018,0.001925,0.5,0.5,0.1644,0.58366,0.3045
5719,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.674,0.674,0.674,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.674,0.674,0.674,0.674,0.050125,0.11173333333333335,0.041585714,0.03362,0.028775000000000002,0.050125,0.041585714,0.03362,0.028775000000000002,0.050125,0.11173333333333335,0.041585714,0.03362,0.028775000000000002,0.050125,0.11173333333333335,0.041585714,0.03362,0.028775000000000002,0.5,0.5,0.1194,0.58202,0.32076666666666664
5720,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.674,0.674,0.674,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.674,0.674,0.674,0.674,0.121275,0.224,0.16284285714285712,0.1285,0.11,0.121275,0.16284285714285712,0.1285,0.11,0.121275,0.224,0.16284285714285712,0.1285,0.11,0.121275,0.224,0.16284285714285712,0.1285,0.11,0.5,0.5,0.0704,0.5761000000000001,0.2789333333333333
5721,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.674,0.674,0.674,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.674,0.674,0.674,0.674,0.200075,0.3371,0.3094571428571428,0.2566,0.231375,0.200075,0.3094571428571428,0.2566,0.231375,0.200075,0.3371,0.3094571428571428,0.2566,0.231375,0.200075,0.3371,0.3094571428571428,0.2566,0.231375,0.5,0.5,0.0277,0.7193799999999999,0.2848
5722,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.674,0.674,0.674,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.674,0.674,0.674,0.674,0.2718,0.42973333333333336,0.4467714285714286,0.37839999999999996,0.35614999999999997,0.2718,0.4467714285714286,0.37839999999999996,0.35614999999999997,0.2718,0.42973333333333336,0.4467714285714286,0.37839999999999996,0.35614999999999997,0.2718,0.42973333333333336,0.4467714285714286,0.37839999999999996,0.35614999999999997,0.5,0.5,0.0109,0.80228,0.35263333333333335
5723,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.674,0.674,0.674,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.674,0.674,0.674,0.674,0.324725,0.476,0.5595714285714285,0.47016,0.45394999999999996,0.324725,0.5595714285714285,0.47016,0.45394999999999996,0.324725,0.476,0.5595714285714285,0.47016,0.45394999999999996,0.324725,0.476,0.5595714285714285,0.47016,0.45394999999999996,0.5,0.5,0.0095,0.81776,0.37576666666666664
5724,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.674,0.674,0.674,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.674,0.674,0.674,0.674,0.351325,0.4746666666666666,0.6335857142857143,0.51744,0.505175,0.351325,0.6335857142857143,0.51744,0.505175,0.351325,0.4746666666666666,0.6335857142857143,0.51744,0.505175,0.351325,0.4746666666666666,0.6335857142857143,0.51744,0.505175,0.5,0.5,0.0101,0.8253999999999999,0.38093333333333335
5725,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.674,0.674,0.674,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.674,0.674,0.674,0.674,0.3463,0.4455,0.6567142857142857,0.51488,0.507575,0.3463,0.6567142857142857,0.51488,0.507575,0.3463,0.4455,0.6567142857142857,0.51488,0.507575,0.3463,0.4455,0.6567142857142857,0.51488,0.507575,0.5,0.5,0.0108,0.8272,0.3863666666666667
5726,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.674,0.674,0.674,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.674,0.674,0.674,0.674,0.309275,0.3947333333333333,0.6254,0.46376,0.465275,0.309275,0.6254,0.46376,0.465275,0.309275,0.3947333333333333,0.6254,0.46376,0.465275,0.309275,0.3947333333333333,0.6254,0.46376,0.465275,0.5,0.5,0.0118,0.82408,0.39196666666666663
5727,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.674,0.674,0.674,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.674,0.674,0.674,0.674,0.24855,0.3172,0.5454285714285714,0.37462,0.3843,0.24855,0.5454285714285714,0.37462,0.3843,0.24855,0.3172,0.5454285714285714,0.37462,0.3843,0.24855,0.3172,0.5454285714285714,0.37462,0.3843,0.5,0.5,0.0129,0.8123799999999999,0.3894
5728,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.674,0.674,0.674,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.674,0.674,0.674,0.674,0.17272500000000002,0.2107,0.4254285714285714,0.26482,0.28205,0.17272500000000002,0.4254285714285714,0.26482,0.28205,0.17272500000000002,0.2107,0.4254285714285714,0.26482,0.28205,0.17272500000000002,0.2107,0.4254285714285714,0.26482,0.28205,0.5,0.5,0.0129,0.78332,0.3775
5729,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.674,0.674,0.674,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.674,0.674,0.674,0.674,0.094275,0.097733333,0.2808,0.15448,0.177325,0.094275,0.2808,0.15448,0.177325,0.094275,0.097733333,0.2808,0.15448,0.177325,0.094275,0.097733333,0.2808,0.15448,0.177325,0.5,0.5,0.0116,0.70106,0.35073333333333334
5730,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.674,0.674,0.674,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.674,0.674,0.674,0.674,0.031275,0.0218,0.13268571428571427,0.06318,0.08505,0.031275,0.13268571428571427,0.06318,0.08505,0.031275,0.0218,0.13268571428571427,0.06318,0.08505,0.031275,0.0218,0.13268571428571427,0.06318,0.08505,0.5,0.5,0.0093,0.6202799999999999,0.31483333333333335
5731,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.674,0.674,0.674,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.674,0.674,0.674,0.674,0.00325,0.0004,0.024428571,0.01196,0.023350000000000003,0.00325,0.024428571,0.01196,0.023350000000000003,0.00325,0.0004,0.024428571,0.01196,0.023350000000000003,0.00325,0.0004,0.024428571,0.01196,0.023350000000000003,0.5,0.5,0.0051,0.60278,0.3276
5732,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.674,0.674,0.674,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.674,0.674,0.674,0.674,0,0,0.0014,2e-05,0.0017,0,0.0014,2e-05,0.0017,0,0,0.0014,2e-05,0.0017,0,0,0.0014,2e-05,0.0017,0.5,0.5,0.0058,0.62646,0.3578666666666666
5733,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.7,0.7,0.7,0.7,0.7,0.674,0.674,0.674,0.674,0.674,0.8,0.8,0.8,0.8,0.8,0.95,0.95,0.95,0.95,0.95,0.674,0.674,0.674,0.674,0.674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.0215,0.63914,0.3725333333333333
