Date,INDEA,INDNE,INDNO,INDSO,INDWE
2023-03-15 16:00:00,21154.4,1954.58,49004.55,63488.48,64766.29
2023-03-15 17:00:00,21449.95,2334.77,47189.6,58096.76,62963.81
2023-03-15 18:00:00,23528.41,2663.5,51829.04,52592.03,61890.5
2023-03-15 19:00:00,24098.97,2482.84,55977.44,51658.59,62187.78
2023-03-15 20:00:00,23791.37,2229.68,53286.5,49817.53,58940.62
2023-03-15 21:00:00,23152.0,1827.75,51287.63,50590.69,57413.33
2023-03-15 22:00:00,22402.99,1603.2,49707.44,51790.63,57914.05
2023-03-15 23:00:00,21686.54,1507.38,47779.57,52772.03,58343.29
2023-03-16 00:00:00,21495.17,1442.26,45936.49,52665.96,57563.5
2023-03-16 01:00:00,21469.66,1352.43,44211.1,51584.63,56742.86
2023-03-16 02:00:00,21560.46,1292.64,43004.86,51065.65,55284.02
2023-03-16 03:00:00,21547.39,1299.99,42356.91,50873.01,54512.69
2023-03-16 04:00:00,21406.08,1301.91,42848.96,51671.09,54255.81
2023-03-16 05:00:00,21101.71,1394.23,46604.47,53137.8,55410.84
2023-03-16 06:00:00,21040.13,1587.01,49196.36,55237.5,58141.31
2023-03-16 07:00:00,21591.78,1780.71,48869.72,60070.23,61674.9
2023-03-16 08:00:00,21546.08,1866.67,49521.55,61386.34,62858.26
2023-03-16 09:00:00,21314.37,1952.28,51389.58,65020.5,64412.4
2023-03-16 10:00:00,21653.7,1961.26,53497.83,67256.88,65114.86
2023-03-16 11:00:00,21980.96,1947.86,54579.45,67411.91,65465.42
2023-03-16 12:00:00,22236.53,1985.07,53888.13,67436.51,64320.02
2023-03-16 13:00:00,21847.22,2002.21,51844.77,65817.85,62539.17
2023-03-16 14:00:00,21273.4,1959.51,51561.93,64805.92,63345.51
2023-03-16 15:00:00,20920.15,1946.61,50368.5,63441.58,63825.39
2023-03-16 16:00:00,20605.86,1979.0,48510.09,59220.81,63461.36
2023-03-16 17:00:00,20940.43,2309.38,46668.58,53905.49,62428.37
2023-03-16 18:00:00,22464.31,2662.32,49793.35,49420.83,61394.27
2023-03-16 19:00:00,22435.16,2567.23,53126.95,49295.79,61555.55
2023-03-16 20:00:00,22001.9,2451.31,50399.96,47814.1,57746.22
2023-03-16 21:00:00,20965.23,2285.25,47933.03,47940.74,56229.73
2023-03-16 22:00:00,19758.18,2020.91,46426.51,48709.35,56768.79
2023-03-16 23:00:00,18977.42,1865.94,44540.97,48106.1,57286.64
2023-03-17 00:00:00,18759.05,1698.84,42110.45,46349.88,56600.3
2023-03-17 01:00:00,18793.02,1609.29,40316.07,45157.24,56021.43
2023-03-17 02:00:00,18713.72,1546.25,38905.21,44356.54,55200.93
2023-03-17 03:00:00,18984.7,1520.22,37948.04,43855.71,54640.47
2023-03-17 04:00:00,18917.49,1519.29,38242.74,43691.84,54839.95
2023-03-17 05:00:00,18956.5,1636.31,41171.1,45007.63,56256.65
2023-03-17 06:00:00,19560.61,1929.13,44891.02,48233.06,59669.09
2023-03-17 07:00:00,20107.92,2123.21,46189.62,52645.02,62503.17
2023-03-17 08:00:00,20429.32,2133.25,46835.56,53585.62,63545.56
2023-03-17 09:00:00,20491.83,2113.57,48949.94,56265.92,64631.24
2023-03-17 10:00:00,20303.78,2089.34,50289.72,58379.33,65732.98
2023-03-17 11:00:00,20671.91,2069.03,49465.96,59151.01,66397.72
2023-03-17 12:00:00,20729.54,2050.18,48303.68,59542.12,64956.1
2023-03-17 13:00:00,20373.62,2009.44,44855.56,58267.1,62821.14
2023-03-17 14:00:00,20035.34,1957.36,44469.13,58338.91,63304.45
2023-03-17 15:00:00,19639.88,1913.05,43949.81,58878.75,63248.22
2023-03-17 16:00:00,19519.69,1926.9,43694.52,57870.84,62139.11
2023-03-17 17:00:00,20191.28,2283.67,43075.72,54597.13,61056.94
2023-03-17 18:00:00,22001.37,2635.38,45744.8,50745.88,60370.14
2023-03-17 19:00:00,22243.92,2567.83,48722.75,51070.2,60908.06
2023-03-17 20:00:00,22093.53,2461.71,46055.18,49215.43,57931.3
2023-03-17 21:00:00,21516.76,2244.62,43706.21,48291.83,56273.28
2023-03-17 22:00:00,20517.69,1974.68,42065.24,47925.47,55967.82
2023-03-17 23:00:00,19962.7,1775.56,40403.87,47522.14,55790.85
2023-03-18 00:00:00,19692.08,1635.0,38729.27,46540.62,54664.54
2023-03-18 01:00:00,19884.04,1546.71,37169.55,45358.93,53590.09
2023-03-18 02:00:00,19605.05,1471.23,35850.13,44609.37,52800.88
2023-03-18 03:00:00,19199.57,1437.71,34810.23,44481.71,52134.51
2023-03-18 04:00:00,19262.55,1431.03,34727.6,44848.39,52110.9
2023-03-18 05:00:00,19685.55,1541.99,37533.07,46448.39,53881.66
2023-03-18 06:00:00,19784.64,1853.58,41037.46,48637.91,56533.86
2023-03-18 07:00:00,20290.65,2089.29,42268.72,53209.83,59357.19
2023-03-18 08:00:00,20697.77,2137.64,42782.69,54503.97,60601.82
2023-03-18 09:00:00,20627.32,2080.88,45034.13,57838.36,62254.12
2023-03-18 10:00:00,21176.29,2080.88,46061.66,59439.08,63372.17
2023-03-18 11:00:00,20972.54,2067.56,45172.05,59492.91,63427.36
2023-03-18 12:00:00,20995.45,2044.48,44447.56,59127.73,61292.91
2023-03-18 13:00:00,20415.76,1961.84,41930.33,57099.92,58737.3
2023-03-18 14:00:00,19811.9,1982.29,41408.15,55851.5,59542.51
2023-03-18 15:00:00,19145.92,1998.4,40645.06,55014.16,59527.86
2023-03-18 16:00:00,18583.97,2033.7,39805.17,53604.6,58435.66
2023-03-18 17:00:00,19240.79,2378.79,39750.06,50580.49,57199.68
2023-03-18 18:00:00,20948.57,2863.41,42059.9,47251.97,56740.49
2023-03-18 19:00:00,20696.33,2798.37,45170.97,47691.7,57896.27
2023-03-18 20:00:00,19878.75,2683.45,42446.53,45869.82,54631.18
2023-03-18 21:00:00,19096.16,2462.34,40419.94,45295.39,52745.45
2023-03-18 22:00:00,18386.07,2193.86,39362.09,45582.21,52739.63
2023-03-18 23:00:00,17384.58,1991.81,37946.22,44743.12,52660.5
2023-03-19 00:00:00,17091.26,1850.82,36542.11,42985.53,51544.77
2023-03-19 01:00:00,16568.99,1772.6,35310.84,41619.82,50671.94
2023-03-19 02:00:00,16203.88,1735.38,34507.61,40641.43,50122.71
2023-03-19 03:00:00,16015.85,1706.93,33915.28,39897.54,49685.03
2023-03-19 04:00:00,15935.44,1691.35,34156.45,39802.81,49894.55
2023-03-19 05:00:00,16391.63,1786.75,37025.9,40378.06,51146.56
2023-03-19 06:00:00,17115.49,2034.49,40518.81,42139.2,53723.94
2023-03-19 07:00:00,17989.92,2197.49,41727.48,45350.23,56632.83
2023-03-19 08:00:00,18425.43,2126.81,42879.57,46492.3,57839.94
2023-03-19 09:00:00,18555.23,2067.92,44245.19,47759.81,58687.78
2023-03-19 10:00:00,18686.75,1978.21,43873.19,48758.84,59033.76
2023-03-19 11:00:00,18598.45,1878.24,42882.51,48450.45,58841.51
2023-03-19 12:00:00,18550.79,1908.73,42244.37,48338.03,57532.33
2023-03-19 13:00:00,18182.88,1883.37,40360.23,47885.12,55637.42
2023-03-19 14:00:00,17761.86,1886.44,39524.53,47175.55,54888.39
2023-03-19 15:00:00,17302.08,1888.16,38073.17,47150.47,54367.56
2023-03-19 16:00:00,17271.46,1937.64,36982.23,46782.28,53660.74
2023-03-19 17:00:00,17999.46,2183.92,37526.79,45232.24,53458.69
2023-03-19 18:00:00,19787.95,2565.17,41590.76,43901.03,53255.36
2023-03-19 19:00:00,20167.32,2484.97,45380.23,45653.55,53979.18
2023-03-19 20:00:00,19549.43,2397.25,43833.02,44312.51,51357.62
2023-03-19 21:00:00,19048.51,2184.38,41610.04,44102.35,49744.11
2023-03-19 22:00:00,17827.31,1941.52,39413.24,44350.32,49354.36
2023-03-19 23:00:00,17007.3,1739.7,37667.68,43675.99,49348.9
2023-03-20 00:00:00,16436.48,1580.23,35704.44,42772.15,48990.6
2023-03-20 01:00:00,16284.86,1445.52,34168.53,41843.55,48440.71
2023-03-20 02:00:00,16220.4,1344.46,33148.36,41193.29,48047.87
2023-03-20 03:00:00,16086.76,1291.08,32643.05,40919.66,47781.51
2023-03-20 04:00:00,15822.63,1272.3,33417.86,41201.16,48070.62
2023-03-20 05:00:00,15641.31,1345.52,36493.86,42762.9,50001.83
2023-03-20 06:00:00,16283.61,1612.31,40500.48,46406.58,53488.33
2023-03-20 07:00:00,17567.58,1839.24,41989.31,50958.94,56877.92
2023-03-20 08:00:00,18185.14,1990.05,43242.85,51841.03,58359.23
2023-03-20 09:00:00,18517.62,2028.9,45817.28,54213.86,59753.74
2023-03-20 10:00:00,19117.22,1992.87,46809.95,55587.43,60684.91
2023-03-20 11:00:00,19116.67,1964.72,46217.65,56291.22,60959.89
2023-03-20 12:00:00,19319.91,1995.7,44266.43,56208.82,60633.63
2023-03-20 13:00:00,18530.13,1954.48,41757.85,55014.71,58600.46
2023-03-20 14:00:00,18111.93,1930.02,41813.73,54707.91,59068.62
2023-03-20 15:00:00,17925.3,1943.92,40480.78,55274.62,59275.01
2023-03-20 16:00:00,17845.12,1998.49,39968.77,54202.2,59378.01
2023-03-20 17:00:00,18347.23,2364.2,39837.97,51395.2,59202.69
2023-03-20 18:00:00,20447.89,2700.87,43564.3,49513.39,58865.15
2023-03-20 19:00:00,20649.79,2649.99,47510.61,50443.23,60300.21
2023-03-20 20:00:00,20362.45,2528.84,44346.86,48976.27,56723.57
2023-03-20 21:00:00,19484.71,2346.01,41649.35,48515.86,54621.81
2023-03-20 22:00:00,18472.73,2088.72,39242.72,48435.18,54244.73
2023-03-20 23:00:00,18034.59,1878.8,37332.49,47353.77,53927.23
2023-03-21 00:00:00,17328.02,1740.03,35370.48,46419.88,52989.63
2023-03-21 01:00:00,17439.68,1617.66,34009.75,45211.45,52713.63
2023-03-21 02:00:00,17356.36,1541.62,33374.57,44517.14,52080.49
2023-03-21 03:00:00,17061.89,1493.71,32668.46,44307.08,51649.55
2023-03-21 04:00:00,17062.26,1470.35,33305.13,44775.82,51552.08
2023-03-21 05:00:00,17205.33,1548.77,36919.01,46578.23,52962.5
2023-03-21 06:00:00,17565.65,1696.31,41654.98,50233.12,56229.47
2023-03-21 07:00:00,18760.31,1785.02,43503.82,54812.44,59030.92
2023-03-21 08:00:00,19577.86,1829.88,45049.46,55357.09,60646.27
2023-03-21 09:00:00,20108.84,2070.01,46460.2,57005.79,61916.45
2023-03-21 10:00:00,20437.21,2044.66,46530.46,58359.39,62871.0
2023-03-21 11:00:00,20537.63,2028.95,45072.17,58285.8,62617.91
2023-03-21 12:00:00,20518.68,2038.64,43796.38,58138.82,61488.27
2023-03-21 13:00:00,19588.33,2021.55,41185.98,56928.42,59845.15
2023-03-21 14:00:00,18629.06,1971.41,40637.26,56991.41,60150.82
2023-03-21 15:00:00,18589.7,1902.48,40462.63,57777.35,60357.92
2023-03-21 16:00:00,18596.26,2010.7,40636.02,57009.73,59988.84
2023-03-21 17:00:00,18683.86,2330.35,40780.55,53900.82,59637.51
2023-03-21 18:00:00,20976.13,2735.86,44275.6,50539.53,59500.85
2023-03-21 19:00:00,21297.78,2679.41,48571.07,51467.54,60986.07
2023-03-21 20:00:00,20893.83,2574.0,45760.43,50033.42,57617.05
2023-03-21 21:00:00,20237.03,2366.46,42795.22,49763.07,55964.25
2023-03-21 22:00:00,19051.99,2098.16,40444.76,50315.44,55671.51
2023-03-21 23:00:00,17908.89,1864.95,38538.15,49586.63,55699.87
2023-03-22 00:00:00,17547.5,1731.09,36522.69,49024.05,54921.68
2023-03-22 01:00:00,17642.79,1666.14,35106.45,48025.19,54303.97
2023-03-22 02:00:00,17000.97,1600.67,34194.09,47063.53,53413.55
2023-03-22 03:00:00,16885.22,1536.7,33751.7,46837.45,52959.23
2023-03-22 04:00:00,17010.33,1534.22,34830.28,47397.19,53321.11
2023-03-22 05:00:00,16979.47,1642.35,38825.59,49119.0,54996.22
2023-03-22 06:00:00,18012.97,1931.81,43915.84,51416.3,58070.86
2023-03-22 07:00:00,18853.18,2172.09,45637.36,54920.24,60674.26
2023-03-22 08:00:00,19524.51,2265.03,46424.7,57191.59,61925.48
2023-03-22 09:00:00,19941.46,2271.85,47466.0,59980.21,62728.47
2023-03-22 10:00:00,20167.34,2138.17,48368.98,60724.96,63395.68
2023-03-22 11:00:00,20476.83,2036.71,47619.57,60447.27,63218.19
2023-03-22 12:00:00,20345.57,1971.53,46147.8,60184.26,61507.89
2023-03-22 13:00:00,20111.98,1923.12,43274.46,59057.53,59521.24
2023-03-22 14:00:00,19409.12,1891.4,42536.79,58474.3,59265.53
2023-03-22 15:00:00,19278.14,1909.02,42099.44,58108.92,59364.12
2023-03-22 16:00:00,19428.97,1911.97,41556.82,56789.77,58605.55
2023-03-22 17:00:00,20073.48,2197.33,42112.64,52753.08,58188.33
2023-03-22 18:00:00,22233.55,2638.61,46069.17,48865.49,58181.05
2023-03-22 19:00:00,22727.28,2584.33,50528.41,49806.26,59720.46
2023-03-22 20:00:00,22106.15,2439.79,48043.32,48473.94,56664.78
2023-03-22 21:00:00,21306.23,2298.94,45069.85,48596.82,55359.62
2023-03-22 22:00:00,20217.69,2030.94,42800.65,49538.5,55577.93
2023-03-22 23:00:00,19613.71,1814.76,40733.44,49305.29,55649.49
2023-03-23 00:00:00,18981.42,1685.17,38464.88,49138.38,55032.99
2023-03-23 01:00:00,19045.51,1618.84,36927.14,48310.02,54565.63
2023-03-23 02:00:00,18902.3,1561.03,36806.18,47501.14,53700.88
2023-03-23 03:00:00,18850.52,1530.12,37016.88,47154.26,53221.06
2023-03-23 04:00:00,18654.89,1529.44,37764.92,47566.34,53367.85
2023-03-23 05:00:00,18821.95,1644.76,40641.59,49127.15,55244.98
2023-03-23 06:00:00,19087.1,1919.55,43721.95,52202.2,58991.76
2023-03-23 07:00:00,20036.52,2136.55,43728.23,56584.54,61826.51
2023-03-23 08:00:00,20342.14,2206.76,45435.62,57242.15,62830.13
2023-03-23 09:00:00,20713.03,2218.19,47374.69,60059.29,64077.52
2023-03-23 10:00:00,20889.75,2170.2,48742.4,61944.69,64752.61
2023-03-23 11:00:00,20765.79,2080.82,48623.7,62047.98,64800.69
2023-03-23 12:00:00,20726.73,2051.65,47011.66,61972.07,63386.25
2023-03-23 13:00:00,20070.72,2012.58,43430.17,60622.43,61365.82
2023-03-23 14:00:00,19765.58,2003.02,42768.41,59977.64,61544.25
2023-03-23 15:00:00,19431.77,2003.43,42255.15,59895.56,62079.54
2023-03-23 16:00:00,19790.66,2076.31,41942.7,58326.88,61922.69
2023-03-23 17:00:00,20217.06,2343.23,42495.47,54529.85,61517.65
2023-03-23 18:00:00,22810.35,2819.54,46831.58,50398.16,60942.95
2023-03-23 19:00:00,23412.65,2712.07,51713.08,50931.64,61936.44
2023-03-23 20:00:00,22901.75,2512.02,48829.85,49557.0,58596.3
2023-03-23 21:00:00,22200.15,2310.85,45940.07,49461.29,56689.98
2023-03-23 22:00:00,21153.08,2084.41,43718.59,50243.49,56797.16
2023-03-23 23:00:00,20627.65,1896.1,41856.08,50193.37,57326.09
2023-03-24 00:00:00,20038.68,1761.47,40396.28,50408.64,56614.68
2023-03-24 01:00:00,20144.08,1707.24,38855.57,49646.36,55975.5
2023-03-24 02:00:00,20072.26,1735.12,37830.69,48823.17,55216.4
2023-03-24 03:00:00,20033.52,1697.38,38123.43,48721.82,55008.6
2023-03-24 04:00:00,19940.71,1642.67,39294.81,49380.77,55659.69
2023-03-24 05:00:00,20019.56,1715.46,42348.06,50744.88,57087.66
2023-03-24 06:00:00,19887.04,1941.81,44965.52,53421.21,60278.86
2023-03-24 07:00:00,20636.01,2128.47,45231.86,57497.43,62036.94
2023-03-24 08:00:00,20692.66,2200.14,46131.3,58362.97,63105.14
2023-03-24 09:00:00,21184.16,2209.51,48480.75,61726.64,64276.62
2023-03-24 10:00:00,21248.7,2179.02,48388.17,63163.28,64908.2
2023-03-24 11:00:00,21330.56,2196.7,46915.04,63402.93,65100.73
2023-03-24 12:00:00,21274.08,2183.55,45702.47,63782.88,63659.93
2023-03-24 13:00:00,20970.9,2159.73,42469.69,62004.83,60757.79
2023-03-24 14:00:00,20811.23,2164.98,41961.84,61790.46,61383.26
2023-03-24 15:00:00,21002.15,2104.04,41542.47,61891.68,62101.23
2023-03-24 16:00:00,20783.24,2199.29,41363.68,60533.95,61816.69
2023-03-24 17:00:00,21193.25,2387.32,41906.69,56558.67,61587.36
2023-03-24 18:00:00,23403.23,2706.89,46026.31,51578.87,60837.15
2023-03-24 19:00:00,24027.26,2700.67,50322.36,51347.37,61978.19
2023-03-24 20:00:00,23800.54,2598.75,46822.94,49908.32,59309.88
2023-03-24 21:00:00,23074.08,2484.51,43847.71,50169.29,57672.37
2023-03-24 22:00:00,22064.85,2284.09,41001.92,51002.64,58175.93
2023-03-24 23:00:00,21555.32,1985.06,38762.43,50534.65,58210.42
2023-03-25 00:00:00,21136.89,1862.51,36749.59,50786.46,57738.0
2023-03-25 01:00:00,20972.37,1811.86,35129.48,50090.58,57057.57
2023-03-25 02:00:00,21088.28,1859.38,34071.13,49558.14,56182.98
2023-03-25 03:00:00,21310.94,1826.0,33949.46,49434.06,55981.2
2023-03-25 04:00:00,20879.5,1737.42,35473.43,49823.54,56551.45
2023-03-25 05:00:00,21052.18,1796.62,38095.87,51176.15,57678.77
2023-03-25 06:00:00,21213.8,1983.53,40626.26,53104.18,60773.05
2023-03-25 07:00:00,21923.27,2133.03,41321.47,56572.73,62467.41
2023-03-25 08:00:00,21785.35,2187.49,43421.52,57657.96,63020.33
2023-03-25 09:00:00,22186.33,2142.26,45463.35,61160.92,64124.96
2023-03-25 10:00:00,22083.88,2071.91,46383.37,62825.42,65244.41
2023-03-25 11:00:00,21809.16,2042.96,44896.77,63581.45,65672.04
2023-03-25 12:00:00,22094.83,2054.61,43656.07,63947.48,64190.98
2023-03-25 13:00:00,21700.27,2045.5,41400.23,62275.97,61797.73
2023-03-25 14:00:00,21494.85,2080.44,41820.92,61986.77,62231.77
2023-03-25 15:00:00,21732.72,2128.31,42577.09,62038.49,63113.82
2023-03-25 16:00:00,21583.83,2185.18,43176.61,60148.17,62882.42
2023-03-25 17:00:00,21429.51,2386.17,43376.17,55860.7,62290.12
2023-03-25 18:00:00,22983.98,2809.35,47656.25,51309.19,61103.36
2023-03-25 19:00:00,23675.78,2773.9,50941.18,51778.8,62230.02
2023-03-25 20:00:00,23594.77,2647.5,48842.88,50271.01,59023.42
2023-03-25 21:00:00,23412.11,2470.43,46167.1,50394.42,57610.27
2023-03-25 22:00:00,23071.24,2238.24,44418.92,50951.55,58015.95
2023-03-25 23:00:00,22525.43,2024.9,42331.62,50813.05,58567.06
2023-03-26 00:00:00,22236.72,1884.9,40240.74,51098.69,57837.7
2023-03-26 01:00:00,21831.8,1804.6,38682.26,50422.61,57172.16
2023-03-26 02:00:00,21759.57,1815.92,37971.85,49662.39,56640.69
2023-03-26 03:00:00,21607.53,1801.42,38225.63,49493.72,56182.25
2023-03-26 04:00:00,21652.68,1714.96,39677.5,50325.72,56821.55
2023-03-26 05:00:00,21527.1,1735.77,42163.45,51293.59,57846.64
2023-03-26 06:00:00,21482.85,1875.25,44139.93,52281.09,59876.72
2023-03-26 07:00:00,21996.17,2048.67,43598.7,54809.47,61538.19
2023-03-26 08:00:00,21726.88,2142.89,44158.84,56035.06,62061.36
2023-03-26 09:00:00,21228.73,2147.5,45099.14,58689.09,63061.31
2023-03-26 10:00:00,21277.96,2084.46,44751.04,59323.55,63748.76
2023-03-26 11:00:00,21398.59,2060.07,43321.16,59198.66,63692.42
2023-03-26 12:00:00,21636.81,2046.99,41555.08,59511.6,62347.37
2023-03-26 13:00:00,21518.88,2030.82,40454.3,58436.46,59924.05
2023-03-26 14:00:00,21341.09,2024.63,38845.74,57273.21,59157.21
2023-03-26 15:00:00,20995.95,2040.57,38120.12,56505.16,59094.69
2023-03-26 16:00:00,20522.7,2089.58,37708.74,55119.92,58221.97
2023-03-26 17:00:00,20665.8,2243.99,37718.53,51255.15,57764.17
2023-03-26 18:00:00,21975.47,2566.92,42362.53,47435.84,57126.61
2023-03-26 19:00:00,21845.08,2524.53,46916.42,48159.42,58544.51
2023-03-26 20:00:00,21941.64,2418.69,45805.74,46934.47,56298.05
2023-03-26 21:00:00,21596.69,2278.02,44432.07,47262.1,55254.87
2023-03-26 22:00:00,21287.58,2045.24,42501.35,48612.58,56002.13
2023-03-26 23:00:00,21037.4,1821.25,40491.51,48399.1,56647.32
2023-03-27 00:00:00,20849.54,1728.97,38867.29,48854.9,56097.86
2023-03-27 01:00:00,20633.82,1683.85,37652.19,48211.75,55719.17
2023-03-27 02:00:00,20301.46,1711.44,36445.53,47506.22,54772.0
2023-03-27 03:00:00,20307.66,1706.49,36729.2,47424.93,54512.6
2023-03-27 04:00:00,20206.45,1645.55,38338.99,48530.25,55300.21
2023-03-27 05:00:00,20041.73,1670.25,41623.38,50338.33,56617.72
2023-03-27 06:00:00,20351.26,1825.51,44806.48,53173.49,59904.12
2023-03-27 07:00:00,20635.27,2011.06,45187.13,56787.15,62028.55
2023-03-27 08:00:00,20647.76,2076.87,46460.27,58025.59,63065.57
2023-03-27 09:00:00,20964.54,2117.98,47768.1,61596.52,64490.61
2023-03-27 10:00:00,21471.52,2155.19,47359.95,63638.31,65727.85
2023-03-27 11:00:00,21510.29,2130.7,46306.52,64125.24,65874.53
2023-03-27 12:00:00,21787.02,2136.38,44989.77,63861.75,64680.96
2023-03-27 13:00:00,21537.13,2115.73,42245.97,62541.5,62888.17
2023-03-27 14:00:00,21457.44,2107.55,42689.65,62482.77,63465.63
2023-03-27 15:00:00,21541.37,2267.68,42261.72,62957.61,63498.09
2023-03-27 16:00:00,21386.2,2317.31,41979.84,61073.52,61527.77
2023-03-27 17:00:00,21473.08,2253.13,42088.26,53441.23,60303.29
2023-03-27 18:00:00,23109.58,2253.13,47499.56,51217.61,58788.85
2023-03-27 19:00:00,23871.55,2253.13,51527.69,53062.46,62705.48
2023-03-27 20:00:00,23749.3,2253.13,49570.59,51707.31,59650.54
2023-03-27 21:00:00,23329.02,2253.13,46831.5,51851.9,58031.65
2023-03-27 22:00:00,23152.45,2203.75,44544.88,53080.2,59355.85
2023-03-27 23:00:00,22664.52,1988.29,42837.93,52437.78,59995.55
2023-03-28 00:00:00,22084.44,1868.97,41164.17,52725.73,59149.3
2023-03-28 01:00:00,21721.03,1810.79,39730.88,52375.36,58626.09
2023-03-28 02:00:00,21479.23,1833.5,38787.22,51623.39,57664.6
2023-03-28 03:00:00,21379.17,1793.01,38829.04,51412.2,57402.96
2023-03-28 04:00:00,21460.23,1712.62,40527.97,51790.01,57864.73
2023-03-28 05:00:00,21305.56,1770.76,42925.77,53133.33,59126.64
2023-03-28 06:00:00,21142.93,1956.44,45460.72,55557.84,62316.37
2023-03-28 07:00:00,21420.96,2096.14,45448.84,59163.02,64124.0
2023-03-28 08:00:00,21679.56,2120.96,47397.86,60072.6,64618.59
2023-03-28 09:00:00,21898.62,2147.16,49320.89,63937.08,66118.22
2023-03-28 10:00:00,22057.93,2170.89,48416.08,65635.48,67418.43
2023-03-28 11:00:00,22441.06,2143.16,47155.16,65755.7,67329.21
2023-03-28 12:00:00,22661.83,2136.64,46160.24,66088.94,66091.26
2023-03-28 13:00:00,22290.26,2119.31,42955.91,64369.35,64065.73
2023-03-28 14:00:00,22436.7,2097.14,43310.96,63974.67,64554.33
2023-03-28 15:00:00,22372.5,2156.21,43127.52,63901.18,65493.37
2023-03-28 16:00:00,22109.8,2261.72,42986.74,62680.09,64763.78
2023-03-28 17:00:00,21991.26,2291.66,44474.9,57429.52,63431.46
2023-03-28 18:00:00,23652.14,2390.2,48446.56,52765.61,61833.47
2023-03-28 19:00:00,24386.62,2588.02,52376.72,53660.27,62524.77
2023-03-28 20:00:00,24345.48,2629.1,50552.13,51872.07,60117.03
2023-03-28 21:00:00,23848.47,2466.54,48132.28,52487.81,59002.09
2023-03-28 22:00:00,23100.02,2197.45,45600.55,54078.85,59615.16
2023-03-28 23:00:00,22533.91,1994.07,43772.42,53378.27,60440.0
2023-03-29 00:00:00,22247.66,1875.94,41870.84,53334.84,59749.32
2023-03-29 01:00:00,21835.9,1802.72,40326.11,52565.28,59063.72
2023-03-29 02:00:00,22238.25,1829.68,39532.34,51977.09,58421.79
2023-03-29 03:00:00,22293.78,1794.6,39671.86,51577.26,57973.41
2023-03-29 04:00:00,21809.13,1669.71,41488.18,52306.43,58492.25
2023-03-29 05:00:00,21281.41,1726.25,44767.93,53296.17,59842.55
2023-03-29 06:00:00,21126.13,1887.89,47249.81,55347.21,62714.78
2023-03-29 07:00:00,21762.89,1977.81,46561.11,58817.76,64339.44
2023-03-29 08:00:00,22294.05,2019.1,47211.54,60117.19,64629.54
2023-03-29 09:00:00,22143.81,2064.88,48155.72,64225.03,65530.36
2023-03-29 10:00:00,22607.73,2104.88,48205.0,66973.79,66523.43
2023-03-29 11:00:00,22577.36,2032.28,47428.16,67238.18,66691.63
2023-03-29 12:00:00,22859.9,2023.49,46416.15,66902.08,65219.14
2023-03-29 13:00:00,22998.21,2018.14,44148.99,65743.58,62972.8
2023-03-29 14:00:00,22474.46,1972.4,44369.61,65288.04,62403.97
2023-03-29 15:00:00,22178.5,1969.44,44006.61,64923.33,63170.88
2023-03-29 16:00:00,21717.96,2071.9,44111.11,63424.18,63352.63
2023-03-29 17:00:00,21833.15,2224.79,45172.46,57775.25,62201.62
2023-03-29 18:00:00,23564.68,2555.84,48758.7,52271.61,61214.75
2023-03-29 19:00:00,24217.63,2498.36,52500.48,53213.23,62293.96
2023-03-29 20:00:00,24064.08,2393.72,50418.83,51523.39,60262.14
2023-03-29 21:00:00,23656.08,2207.99,48220.71,52040.56,59080.17
